"","neither_mu","permhc_mu","dist5_mu","dist15_mu","avail_mu","somepriv_mu","notpriv_mu","device_mu","voucher_mu","cash_mu","pricenone_mu","pricevoucher_mu","pricecash_mu","s0101","s0201","s0202","s0301","s0302","s0303","s0401","s0402","s0403","s0404","s0501","s0502","s0503","s0504","s0505","s0601","s0602","s0603","s0604","s0605","s0606","s0701","s0702","s0703","s0704","s0705","s0706","s0707","s0801","s0802","s0803","s0804","s0805","s0806","s0807","s0808","s0901","s0902","s0903","s0904","s0905","s0906","s0907","s0908","s0909","s1001","s1002","s1003","s1004","s1005","s1006","s1007","s1008","s1009","s1010","s1101","s1102","s1103","s1104","s1105","s1106","s1107","s1108","s1109","s1110","s1111","s1201","s1202","s1203","s1204","s1205","s1206","s1207","s1208","s1209","s1210","s1211","s1212","s1301","s1302","s1303","s1304","s1305","s1306","s1307","s1308","s1309","s1310","s1311","s1312","s1313"
"s0501",-0.00158417434014749,-0.0070578704795317,0.00248554406534908,0.00289537802806907,-0.00134693729004283,0.00262405127077485,0.000362601400816566,0.00534864088798627,-0.00234346857925578,-0.0087905325707564,-0.000228352309559367,0.000312149133937836,0.000140772453548335,0.0203648348915495,0.0167732807563026,0.00259136571123776,-0.00652922358344558,0.00204187736041123,-0.0021827658202482,-0.00402395581689784,7.50549115767045e-05,-0.00215622357765444,0.00192173487343975,0.00420957211325123,-0.000454688701638975,-0.00102682904321207,0.00118929281185272,0.000342624611041822,-0.00483918797823086,-0.0010637449755859,0.000130212838631987,-0.00314562155249311,-0.00208461332004876,-1.6931844150176e-05,-0.00357714650015805,5.30279224893588e-05,0.00022151119007083,0.00107351563681856,-0.00438293157400538,0.0025708232190082,-0.000847226376528181,-0.00423545925633539,-7.39957222355841e-05,-0.000918551291519132,-0.013269470583328,0.00247975434821461,0.00319106726064864,0.00159408582359358,0.00424151477704673,0.00186005051162088,0.000938906875383133,0.000654917514983056,0.00434226027024025,-0.00143974450612164,0.00373925596351869,-0.00524764038668472,0.00662709982256997,-0.00424312445237681,-0.00231588917623656,-0.00342867038838169,0.0073575948620801,0.0117183183753455,-0.00475030497823782,0.00507489271512569,0.00109816785376641,-0.00393913688712063,-0.00568558559263136,0.00560627461580424,-7.49171479955095e-05,-0.00012142453704924,8.94137635577914e-05,0.000822730338121719,-0.00049220017157512,-0.000413684320651491,0.0010957114840898,-0.000418314723690047,-0.000427679327649925,0.000272068217282623,0.000940172461692213,0.000304692535789172,0.00043372308024469,-0.000348852706076901,2.74498862064623e-05,0.000143277183932422,0.00044884885840922,-0.000806010448620564,0.000723986004777155,-0.000327084698724424,-0.000505555857859986,-0.000263201520751426,2.46443536201148e-05,-0.00028187669231156,-0.000157640625433976,0.000334693194546792,0.000219097554976724,-0.000339925559435992,0.000651607842131684,-0.000280119119717344,-0.000183868799655794,-0.000167113666931423,0.000381729281769314,0.000255179972988648,0.000175387435420085,-0.000150585700033533
"s0502",0.00340032018663046,0.00221271687326199,-0.000716804229544274,-0.00128455110221864,0.000479412026266057,4.06235246385593e-05,-0.000343772142986126,-0.00303839381083748,0.00150937331746317,0.00157294711933358,0.000171365157268673,-0.000255528153721496,-0.000447374523037343,-0.00403012847427058,-0.00560795969378647,0.00133644055398383,0.00299851867932118,-0.00294019875894931,0.00184861780378312,0.0017690558026256,0.00221853304240386,-0.00152413023489591,0.00129532689720266,-0.000454688701638975,0.0032134602768317,-0.000543431155426424,0.000312968353099197,0.00010661178798007,0.00059766692841562,-0.00481629387214101,0.000924208052003553,-0.00116775499517972,-0.000744577512491393,0.00191108436956753,-0.000349827400090876,-0.00459467101657222,0.00170171756624422,-0.000723093851682864,0.00104886145335548,0.00241733136487197,-0.000976892669779371,0.00151053435886463,-0.00250961231658984,0.00284042939754543,0.00411295570025093,0.000353896534617738,-0.00107008943493752,-0.00023436641411793,-0.000869364897819921,-0.00155855936896227,0.00230748411326451,-0.00170116319071631,-0.000978267720268792,0.00254724780493364,-0.00201475875171292,0.000582768450841927,-0.00355906869553145,0.00118161020276121,-0.00651213837207216,-0.00760260901006214,3.36836477039859e-05,-0.000150008327684104,-0.00154671633678632,-0.00462954718158625,0.00239670657197959,0.000560002115240496,0.00350848002281861,8.32591398646002e-05,-0.000220481404380126,-0.000748445220243557,0.000194026006427809,-0.000321556184202859,-4.61739832288659e-05,2.50994856783631e-05,-0.000514274436620699,0.000127356068024434,0.000377231474311629,5.27388668598214e-05,-0.0003371669148404,-0.000106942570664948,0.000771774997433646,-0.000330825718999707,0.00010311299405494,0.000136147849345007,-4.67520537990445e-06,5.21096631362702e-05,-0.000468866534492984,-3.31057862921792e-05,0.00016716850673023,0.000144202065106722,-0.000257345727997599,-0.00055637459687997,-0.000392349527273018,-3.04051565350027e-05,0.000413813956553862,-0.000436977421765501,-0.000423552992122628,0.000475477288308099,-6.58956466610297e-05,0.000241338172900976,0.000255643976308674,-0.000111256546307079,-0.000181529491365064,6.86101524866348e-05
"s0503",-0.00510992070895572,0.00953628620346422,-0.00402788083529046,-0.00505267044803643,0.000276486971761133,0.000127809608385453,0.00115009383691618,-0.00613962035537441,0.00292183887790403,0.00939987586681627,-4.76237961758504e-05,-0.000256240581441011,-0.000123714431755617,-0.0106290250874154,-0.0129889077790658,-0.00570158018250511,0.00805992546631287,-0.000435015142332399,0.00119504165418107,0.00616513888645796,-0.00275072607374546,0.00542690321262266,-0.00278050787787154,-0.00102682904321207,-0.000543431155426424,0.00427654320585409,-0.00062321575451248,-0.000426944203306842,-0.000166032515984844,0.00151331307762802,-0.00543327549725559,0.00165595754226288,0.00558861148985031,0.00234826723670102,0.00130767766553239,0.00123150552925899,-0.00454984597007982,-0.00303328671841802,0.00685630119609262,-0.00387902525746044,0.00215163661593806,0.00584534914464295,0.00255172423669091,-0.000508655033021142,0.0183662639490259,-0.00404622545276634,-0.00540235127877841,-0.00229319001422435,-0.00635122192216413,-0.000786388147311452,-0.000328533539661883,0.00311277308373272,-0.0103806273106553,0.00407529469483733,-0.00621869219717434,0.0105574961429781,-0.00233370685718127,0.00686135620700641,0.00135550276639992,0.00634206955768522,-0.00974235723528268,-0.0156375996300551,0.00762958910266327,-0.00487268662138683,-0.00268279801708247,0.00307401417901468,-0.000204641774149411,-0.00889073317474413,0.000173551249174693,0.000290741289806577,-0.000934935263418406,-0.00159543504505226,0.00064997123130019,0.000624396026895929,-0.00121368013640003,0.000889248674330249,0.000893911651397268,-0.000841902419676493,-0.000678089215065571,-3.80295857065124e-05,-0.000908185814362244,0.00157805157475138,-0.000245114583727005,0.000126871281421437,-0.000842478146868798,0.00142928614277629,-0.00023655034536036,0.00051521990200058,0.000638864415789234,6.37970272442035e-05,-9.35346290007254e-06,0.000407852819666122,-3.12115508908101e-05,5.90870132763139e-06,-0.000128170399606561,0.000718477275484913,-0.000482445682345408,5.81022715429993e-06,0.000233783355719387,-0.000558282052342426,-0.0007173531465593,-0.000488003662222897,-0.000159213360707098,0.000302119093515657
"s0504",-0.00038023556523624,-0.00602755354272808,0.000125018099546363,-0.000962534332248239,-0.00193760786627096,0.00338581842365563,0.00167509344652706,0.00625479098010279,-0.00166806716345564,-0.00166640677247136,0.00020790351548799,0.000118036633729087,0.00053174895464016,0.0116718418222001,0.00948855910266835,0.00640794085754204,-0.00430150328787093,-0.000185394165656513,0.00183373595051866,-0.00287454258364741,0.000445018642336772,0.00245276110009591,0.00497065570470858,0.00118929281185272,0.000312968353099197,-0.00062321575451248,0.00492901220581249,0.000404614463510995,-0.00152934885167015,-0.00203314750565378,-0.00167418555290319,-0.0102612802539815,-0.00330481618345272,-0.000480469415830079,-0.000350692616101262,-0.00116325719788576,-0.00217242209643906,-0.00432559966269399,-0.0045091161362471,0.00141109871379595,-0.00162159132998876,-0.00491384237774545,-0.00202036651297883,-0.00320215194096329,-0.0150192299092487,0.0045092092493737,0.00418303803953755,0.00243732676055665,0.00674636563679442,0.00187051916384593,-0.000336857736421176,-0.00350573429573781,0.00425952394152527,-0.00162081244842193,0.00210133718862064,-0.00440788098783071,-0.000975243025089673,-0.00496494261405041,0.00269249181587196,0.000131044961667238,0.000922362523372874,-0.0037482534182607,-0.00350654925600806,0.0024130480984448,0.00256202920825591,-0.00491542413934071,0.000275088277128262,0.00849063764259936,6.28297487639061e-05,-3.87012688404548e-05,0.000228502162703091,-0.000138196539942678,-0.000530995035401461,-0.000637749894527665,0.00102177885014621,-0.000671418477358774,-0.000370138743297802,0.000373079345124573,0.00082023431594714,-4.46492183087484e-05,0.00047758896689402,-0.000500519313550536,0.000581059463345566,-7.65556017313544e-05,0.000436307836373982,-0.00074987631822611,2.12038303528167e-05,-0.00035164975641448,-0.000356767048310589,4.28578270868343e-05,0.000333383973603333,9.98801634710607e-06,0.000450065384529913,-5.53494832187692e-05,-0.000750691828287983,-0.00021555413323483,0.000248776855868542,-8.68453886279103e-06,-0.000233758447321704,0.000546127085344753,0.000730639474041574,0.000523151679206816,0.000245212628140397,-1.03932181872059e-05
"s0505",-0.00202825415086257,-0.00623452174269237,0.001120735302572,0.00134228253600479,-0.000273578348647868,-0.000338256660301671,0.000179132375746829,0.00445506332207319,-0.000672021936581136,-0.00523368773075474,1.74734470811802e-05,0.000421645716248551,0.000133736582659556,0.00519667745563139,0.00718143396376066,0.00696525333464964,-0.00414807822159091,-0.000265567254814482,0.00025200066637095,-0.00292857852848878,-0.000453940813639815,0.00202567452832264,0.000607772714515638,0.000342624611041822,0.00010661178798007,-0.000426944203306842,0.000404614463510995,0.00300550958174447,0.000641665333592761,0.000190258037060314,-0.0023103937240886,0.000265792240487066,-0.00712514419343056,-0.00286009167756386,0.000427025108606706,7.47147090421509e-05,-0.00249202523017027,0.00138706710550691,-0.00574313888158639,-0.0015508974596439,-0.00168160153775303,-0.0046492018060174,-0.00118093909874325,-0.00469956518133798,-0.0112857007657072,0.00146503512428343,0.00392830871620463,0.00234486108318796,0.00464781192333431,0.00408001534620128,-0.00557264728080023,-0.000831603170964526,0.00613729456144271,0.000469970732793651,0.00637138606326696,-0.00496465224947357,0.000101301380025219,-0.00279071717906894,0.00458238090476816,-0.0017747485697674,0.000411672361846888,0.00366504087307981,-0.0109348398437071,-0.00215201135139041,0.00419867472130705,-0.0062225139549156,-0.00440293207297713,0.00223607981583789,-3.08034083824187e-05,-0.000351580573520438,0.000132643080358918,0.000892720725196298,-0.00134574898470727,-7.67714993055645e-05,0.000564308375452968,-0.000642021068681312,-0.000510303226864597,-6.13652764819149e-05,0.000570375068184806,0.00024088154297869,-1.49234853798101e-05,-0.000357390902987221,0.000109063114076563,0.000577768770915163,0.00075373711500482,-0.000621382415055078,0.000138737055776453,-0.000195577868038003,-0.000157030797139405,1.14496357943741e-05,0.000282730611964875,0.000121126801019703,0.000383934142515929,-0.00013096832647789,-0.000306744551860078,-0.000866171306117993,-0.000499027127271439,0.000276161065068055,-0.000704341558773318,-0.000215818647236212,0.000219963099031074,0.000256672044856233,0.000135804054213261,-8.89492376617934e-05
"s0601",0.00254087491114353,0.00376774996159534,-0.00502606999312955,-0.00405992472673033,0.00189741279090586,-0.00956092549054192,-0.00490532104132964,0.00345573122971688,0.00334389703768397,0.0118416343560884,0.000629811160677613,-0.000166297910054656,0.000961335124203175,0.00433783336456084,-0.00932298982841647,0.00310003480054885,-0.000687071504941052,-0.00704994518334293,0.00543775157896041,-0.0106262513653595,1.65888863472795e-05,0.00931203057481484,0.00102694898053691,-0.00483918797823086,0.00059766692841562,-0.000166032515984844,-0.00152934885167015,0.000641665333592761,0.0484972013760177,0.00218873964826548,-0.00337728223610017,0.0103253453050083,-0.0015154480441821,-0.00649777761201095,0.0290325264680526,0.00132363158488428,-0.000391467659193636,0.00270606969078901,0.000283933357635668,-0.0034185417590162,-0.00114584422240473,0.00165071424494537,-0.00165511669314431,-0.000613229711909354,0.0014867874492256,-0.00513683882140509,0.00587430287082163,-0.00082321924452463,0.000628493046669011,-0.00736905431246908,-0.00466941917420117,-0.00428992302680939,-0.00441482579479372,0.00730441346671816,-0.00209776963496798,-0.00387489938859266,-0.000525901395746719,-0.00460285588491184,0.0108364877386214,-0.000243899152482375,-0.0226402011509375,-0.00699874036567172,0.012656096164903,-0.013614881891684,0.00305806671839556,0.00645909000077954,-0.00213131969869629,-0.00688834713453835,0.000930032649089552,0.000930260158519991,-0.000866567514681697,0.000253216798173471,0.00135054164259037,-0.000809987320167095,-0.000915116387528936,0.000162333626444744,-0.000825612141528388,7.38196259884307e-05,-0.00152799776532142,-0.0022033655883846,-0.000748292289212318,0.000404652344504576,-0.000155012457520248,0.000561590892646478,-2.93455087586094e-05,-0.000301139258468605,-0.000305749615617384,-0.000180013161862103,0.00077309421378387,0.000857551502317935,0.000700844403961551,1.31938123191818e-05,-0.000189230955366021,-0.00186099272466461,-0.000311108676524497,0.00107730601312348,-0.00185813554989515,0.000584293631670234,-0.000101905969178357,-0.000426908402233374,-0.000736266730781954,0.000309072855515528,9.21181813496881e-05,-0.000176082088453145
"s0602",-0.00387172089114203,0.00288567133954482,-0.00140114474858439,-0.00366316436278158,0.0010651065138463,-0.00642721372028474,-0.00272526788452007,-0.00214381890547249,0.00537002771385735,0.00473441832732401,-5.20366692210416e-05,0.000318589029609164,0.00028975711109192,-0.0078325362044973,-0.00612361929780989,-0.0029021971169067,0.00313049137281303,-0.00357599219872149,0.00280837498368471,0.0049599206440978,-0.0121103009072324,0.0115276117023634,-0.00316716011371036,-0.0010637449755859,-0.00481629387214101,0.00151331307762802,-0.00203314750565378,0.000190258037060314,0.00218873964826548,0.0443438989104639,-0.00348153607049066,0.0135430619986201,0.00120054683408437,-0.00474619585179278,0.0036528855816507,0.0257614783955119,-0.00589059103098275,0.00596443790085449,0.0013390183633818,-0.0069983644719257,0.00332469419815076,0.00174854972018539,0.00675776666627414,-0.00463590686228033,0.0106216374033535,-0.00416478051053477,0.00208438150862186,-0.00217560891318499,-0.00168501630128727,-0.00509375820117415,-0.0224463958566697,-0.00214596129813696,-0.0147968133298129,0.00589733925240638,0.00301708608638392,0.00811018069649006,0.0123466971980806,-0.000101729223020724,0.00704491206626772,0.00915321183654494,-0.0165775848701037,-0.00854467075894464,0.00454562461065785,0.000911258430129669,-0.00321860234166494,0.00227555738069191,-0.0014015972461143,-0.0117779983841911,-0.000374952812737367,0.00137089993968565,-0.000294689672349366,-0.000585280473231817,0.000605732006383715,-5.19486209500124e-05,-0.000360802838451788,-0.000477759182092842,-0.000550243485332741,-0.000479986206424019,-0.000871984106975318,-0.000649194238299714,-0.00334757009283188,0.000667114365971785,-0.000903921520459176,4.68075853487146e-05,0.000183432644560047,0.00097200121908791,0.00170766243626346,0.000670481510429097,0.000518984647397159,0.000515344358954262,0.000609071806037197,0.000577736173024348,0.000678416229602602,-0.00104099235949038,-0.000439297667347118,-4.4652902336421e-05,-0.000395554417059639,-0.000286802280153983,-0.000298474745851931,-0.000163090818385134,-0.00111805463292916,-7.99771359278218e-05,0.000372447055034625,-0.000369547497462065
"s0603",0.00418747031313353,0.00254958527096593,0.000215383178665366,0.00301600335406418,0.00166857035946516,-0.00771822289065837,-0.00836741286310977,-0.0116931270173866,0.00872528199389361,-0.00183859743483003,-0.000520308864975565,0.000292040405500972,-0.000961073510134405,0.00104026385840225,-0.00579765112008334,-0.0115879511056907,0.00333768565790135,-0.000886365391584703,-0.0193276868405878,0.0100097401185422,0.0077196983925165,-0.0383058808757223,-0.000384037904029543,0.000130212838631987,0.000924208052003553,-0.00543327549725559,-0.00167418555290319,-0.0023103937240886,-0.00337728223610017,-0.00348153607049066,0.0562277862216363,0.00425047517450704,0.000353034486524263,0.00451634900508589,-0.00516648934921151,-0.00560043176756199,0.0356804491163901,0.00616766236587862,0.00125740893737302,0.00656370904425894,-0.0017479354177724,0.00362727718910523,-0.00349916153712261,0.0134335399151952,0.0154233836665746,-0.000385308542545877,-0.00691997078379678,-0.0030886432621998,-0.00772459968184926,-0.00992282849738461,0.00638669807953917,-0.0265840906768585,-0.00420970651330373,-0.00660630222681307,-0.00590068113723515,0.00807090194919387,-0.00521373437638973,0.00759505304591172,-0.0330103636157022,-0.00617120127042713,0.029265124980862,0.00536322581417221,-0.00849452493433289,0.00970973502373685,7.00475465436267e-05,0.00618536699091324,0.0165172721084788,0.0117782770749973,0.000383220320726494,0.000582003875201305,0.00316500453113301,-0.000612033042339223,-0.000230547169090564,0.000306015534520248,-5.13438116842753e-05,0.000369963872099662,0.00161429036660809,0.00110299608201708,-0.00102094026262213,-0.000653213101298102,0.000292346939509338,-0.00572645051202878,-0.00030286558258522,-0.000223224832750147,-0.000851288586858853,0.000463191853120126,-0.0010358370591677,-1.20020528225226e-05,-0.000297217905405736,-0.000715735855160986,-0.00127378668740712,-0.00342513930145753,-0.00122458887787985,0.00150062387089807,0.000316278894840526,-0.000529481411606248,0.00178481209583626,0.000187454060841931,0.000697434205513927,0.000647553051795667,0.00113047399046329,-0.00055947483723794,-0.000371644945856773,-0.000181023646315673
"s0604",-0.00856350624234056,0.0123931741314987,-0.00597220489641094,-0.00494074380721367,0.00433323967133583,-0.0212936368919777,-0.0130160035599155,-0.0150090507076939,0.012911299801776,0.0147388188601632,-0.000249826465314295,0.000155635140316252,-0.000260898358117356,-0.0247834673283172,-0.032000864504102,-0.0111761434644729,0.0209340881581028,0.00324841325976069,-0.00122260913439805,0.0182136424047636,-0.000843437158140677,0.0022675626831561,-0.00746522102393557,-0.00314562155249311,-0.00116775499517972,0.00165595754226288,-0.0102612802539815,0.000265792240487066,0.0103253453050083,0.0135430619986201,0.00425047517450704,0.0737051162901814,0.00476027621759413,-0.00534948180482274,0.00328352849848808,0.00945004891041116,0.00294897910858933,0.0375183278525335,0.00589169270463743,-0.00466966049557423,0.0021267930315696,0.0113331710790067,0.00849795976018227,0.0066469242788621,0.0331750989472162,-0.0105275464263255,-0.00640491659737329,-0.00522021763270774,-0.0112730483521644,-0.00611663857685616,-0.00539811386085895,0.0128559548357625,-0.0406718477560945,0.0100180509572686,0.00245413110779862,0.0113094891738259,0.0128215570378328,0.00237498791748187,-0.0127718873140342,0.00143639291632984,-0.0194358240593098,-0.0207367365779307,0.00774685300509517,0.00279372155440878,-0.0107393098262948,0.0210568587838878,-0.00616522675383643,-0.0231186142011154,-0.000265229064199676,-0.000479067878218664,-0.000615300860385831,-0.00226788942370069,0.00159974080337021,0.0014691871701552,-0.00233873827573744,0.00103284908541798,0.000192886518678888,-0.00117206659207089,-0.00160807658326343,-0.000195581228266559,-0.00138848404642905,0.00202093311398945,-0.00163269441499656,0.000578869882516904,-0.000680418561213686,0.00182448940449007,0.00110258316886612,0.000323101027447033,0.00131804687799249,0.00030745364818791,-0.00029911667214663,-0.00059749198315579,-0.000660155554543547,-0.00137144307227904,0.0012105688058276,-0.00032767711414896,-0.000588667592932204,-0.000497344885864506,0.00100961736370075,-0.000781793827721425,-0.00193733093351901,-0.000225279827364806,-0.000177410191818124,-2.86191010580883e-05
"s0605",-0.0120740311756267,0.0339295256096353,-0.0114995762389876,-0.0096350859154831,0.00202434041968812,0.00339443775932377,0.00237402882891272,-0.0248299499423192,0.00443999554286573,0.0232483545147197,-0.000901500857263163,-0.00147812400718576,-0.00169222226923716,-0.0396000839799687,-0.0513208690090033,-0.0279216047919401,0.0326187452195383,-0.00457472742089535,0.000656346000717013,0.021574017729871,-0.00786101147818214,0.000561275604263455,-0.0113488106435546,-0.00208461332004876,-0.000744577512491393,0.00558861148985031,-0.00330481618345272,-0.00712514419343056,-0.0015154480441821,0.00120054683408437,0.000353034486524263,0.00476027621759413,0.0653982809011817,0.00669810019079278,-0.000996650790559658,0.00210211963424993,0.00259795460254475,-0.0112683589150897,0.0417391054653657,-0.0124440324370429,0.010679372416512,0.0229810750819803,0.0098782923505551,0.0199201387086799,0.0667175847079908,-0.0233424081855963,-0.0235312316623163,-0.0105646225182744,-0.0282259934855299,-0.00343754677933882,0.0198372098574097,0.00844526116026112,-0.0299083677087342,0.00784479558837336,-0.0225208558659082,0.0318327258875933,0.000112148403193414,0.0262786225340931,-0.00265299294826855,0.0120748472918884,-0.0124514422626642,-0.035255543523797,0.0327180053015289,-0.00728484075412603,-0.0200885203131097,0.0187636898098315,0.00325294501781055,-0.0366774763990746,0.000360056772222366,0.00130033254041455,-0.0016053543909645,-0.00543249388943062,0.0046793827766979,0.00256791086658233,-0.00453927104099842,0.00402981288962942,0.00354853754950507,-0.0020023088324408,-0.0034449057525391,0.000213377981635197,-0.0015512035482393,0.00372913266303211,-0.000293163699017607,-0.000109051433985586,-0.0030260285489426,0.0044982275888111,-0.000120815082851654,0.0024338002522071,0.00229710060331289,0.000193918844910644,-0.000570579124709842,0.00138362793451974,-0.00199047111253372,0.00109191967467857,0.001137768419072,0.00336242725234143,-0.00027046214212713,-0.000833609848806633,0.0014386651193996,-0.00183986604307083,-0.00363079059280414,-0.00222410525233476,-0.000834606694011807,0.00101076893580928
"s0606",0.0154376406553353,0.0339804031467705,-0.0060557756382721,-0.0093902633070917,0.0032050924637444,0.000982853697012043,-0.00256577835933853,-0.0293849883946545,0.00971244300727993,0.0185740914664005,9.99897917124325e-05,-0.0010851584230064,-0.00104816407879802,-0.0211277305743832,-0.0258294734150144,-0.0241912513968654,0.0146714382214349,0.00189126066044585,-0.00065577586841681,0.0231257306165444,-0.0020481696420084,-0.0111245730227153,-0.000983803275419161,-1.6931844150176e-05,0.00191108436956753,0.00234826723670102,-0.000480469415830079,-0.00286009167756386,-0.00649777761201095,-0.00474619585179278,0.00451634900508589,-0.00534948180482274,0.00669810019079278,0.0537445876400491,-0.00862869766118706,-0.00255887930542414,0.00909868384685526,-0.0016698412711994,0.0108786768859474,0.0278012972340489,0.000930912231609431,0.0180590199417908,0.00257388924817484,0.017879591259926,0.05033468888987,0.000711055228837593,-0.0186879672565326,-0.0105284572530047,-0.0216618811731296,-0.0277590210361299,0.0263365222092805,0.00659107918485521,-0.015966795288742,0.00135490678641482,-0.0290100220995975,0.0210031272238195,0.00598031948852728,0.0272415386447109,-0.0450661210747487,0.00851886171501219,0.00568940858455664,-0.0130234004321806,-0.000157016556350469,-0.00827955851615635,-2.37124139145258e-05,0.0170567319325103,0.0121942156310366,-0.00701557647776319,-0.00022713414922115,-8.19570083102821e-05,-0.0009452959334953,-0.00489108724528451,0.00131232533300537,8.28742265408667e-05,-0.0016029814423804,0.00278681835325471,0.00309058698059324,-0.000834330895237796,-0.00244195843645273,-0.000857572027949089,0.0011578982349437,0.000666072192357543,0.000503848577431863,-0.000347237754978816,-0.00246689018793669,0.00214190696651936,-0.00025578030380338,0.00124271919571951,0.000185545250976446,-1.36936781457584e-05,-0.00275318437995288,-0.00233693152275162,-0.00114596097244335,0.000519387444454417,0.00157794712181952,-0.000942276209241469,0.00158186698622677,0.00081831759626971,0.00144959277893528,0.000240366748563391,0.000110908883068765,-0.00060216206857124,-0.00124307141092628,0.000419968457459504
"s0701",-0.0108053164308468,-0.00177393105411434,-0.00453596963044522,-0.00345803352682161,-0.00092514932422655,-0.00380719141061402,-0.00258639144138606,0.0112652589294554,-0.00116605320699017,0.0157594131840903,0.000525260263440654,-0.000127392645753411,0.00192010807254671,0.0114931717813039,-0.00565387047182798,0.00871389441654641,0.00172114763022524,-0.00673272012619217,0.00474337789736267,-0.00767869084346163,-0.00463385968829562,0.0149823546885842,-0.000328275126751306,-0.00357714650015805,-0.000349827400090876,0.00130767766553239,-0.000350692616101262,0.000427025108606706,0.0290325264680526,0.0036528855816507,-0.00516648934921151,0.00328352849848808,-0.000996650790559658,-0.00862869766118706,0.0468374588120634,-9.70013726464869e-05,-0.00467102178898125,-0.00416405431388959,0.00201650612498247,-0.00885636921363508,0.00224346317279293,-0.00215047794750827,0.000416658049712806,-0.0105832405147088,-0.00494712746570673,-0.00561746439859839,0.00370283045556489,0.00145827663561093,0.00122105103253558,0.00978060235696367,-0.0159905107437375,-0.00977509406003148,-0.0101640111364886,0.00749669522936374,0.00210952767408898,0.00113937584619652,-0.00573809904471358,-0.00250852283684084,0.0372201975994253,-0.00136702381110941,-0.0174234862679593,-0.0245176240153831,0.0194791284777084,-0.0172981818443868,0.00463245067072311,-0.00109016000378759,-0.00424506616461394,-0.0129647433573256,0.000815771557116589,0.000460509074125744,0.000270265423959518,0.000638674611403511,0.00134458199830765,2.73657158458313e-05,-0.00107764736657448,-0.000537985659923686,-0.000524809524944474,-0.000495499847985581,-0.000709987686453689,-0.000688437964814542,-0.00194432555791418,0.000192094939319445,-0.00131484445306386,0.000595076631465306,5.48512169775839e-05,0.000808140334257924,-0.000482681329573612,-6.03308169798704e-06,0.000957308377192136,0.000391988711199666,0.00148919063615034,0.00200767334012282,0.000250938187324472,-0.00111313751353133,-0.00262628608668635,0.00234852638520065,-0.00272551906910376,0.000830405884258061,-0.000289254709677693,-0.00103219805766249,-0.0015512064390224,8.65370455829326e-05,0.000290303396741278,0.00034498651135899
"s0702",-0.00293513266058288,0.00307022473099142,-0.00240417465385734,-0.0052901632093308,0.000113408875668938,-0.00219383886251044,-0.00100112423086585,0.00223999472869322,-0.000662106363411537,0.00355074040396208,0.000271035744698829,8.93591059065311e-05,0.00096472530353907,-0.00284229753230954,0.00182941703053995,0.00104722777111071,-0.00337240757336079,0.000172851361272285,0.00613369087422755,-0.000420985071278383,-0.0127887453531965,0.0181229826960015,0.000954002397586532,5.30279224893588e-05,-0.00459467101657222,0.00123150552925899,-0.00116325719788576,7.47147090421509e-05,0.00132363158488428,0.0257614783955119,-0.00560043176756199,0.00945004891041116,0.00210211963424993,-0.00255887930542414,-9.70013726464869e-05,0.0395405066305668,-0.00902836063285747,0.00541563680071659,-0.00344508704945398,-0.00594797697984476,0.000631175642042673,0.000334867440911854,0.00559790770757908,-0.0086820859981525,-0.00194632606159517,-0.000126323178703295,0.00418897246214896,-0.000292994797901601,0.00334371956982328,-0.00591393112007497,-0.0120086782174341,0.0024257559987576,-0.00483893010584276,-0.00670429602322323,-0.00075991724705492,0.00483230229390263,0.016399277278548,-0.0035352679652517,0.00532555476336229,0.0200740546032781,-0.021780518427727,0.0016025335179778,0.00121792626502668,0.00967053507733997,-0.0126366902107198,0.00711043625619385,-0.00458621075446911,-0.00697459445139734,-0.000324740144242288,0.000312451121054537,-0.00105362998486735,0.000161432580990147,0.000407570452826417,-0.000889621021785955,0.00061251226004058,-0.000382449100923439,-0.00101229542292716,-0.000407901888773742,-4.34464419802152e-05,-0.000846155036289087,-0.00183312220378357,0.00141478060872353,-2.34801590109982e-05,-0.00115325017985261,0.000181506453074754,0.000384908061264272,0.00200641070715807,0.000251389591984212,0.000106814325189492,0.000326239858954753,0.000727192866324495,0.000821353826937181,0.0019182440749337,-0.00146511294304826,0.00019205348465701,-0.000180534800876002,0.00102108870660758,-0.00166269715496155,0.000336775388636076,-0.000126400078532969,-0.000646944659714528,0.000545427588936284,0.000610052560885108,-0.000294214718427369
