"","neither_mu","permhc_mu","dist5_mu","dist15_mu","avail_mu","somepriv_mu","notpriv_mu","device_mu","voucher_mu","cash_mu","pricenone_mu","pricevoucher_mu","pricecash_mu","s0101","s0201","s0202","s0301","s0302","s0303","s0401","s0402","s0403","s0404","s0501","s0502","s0503","s0504","s0505","s0601","s0602","s0603","s0604","s0605","s0606","s0701","s0702","s0703","s0704","s0705","s0706","s0707","s0801","s0802","s0803","s0804","s0805","s0806","s0807","s0808","s0901","s0902","s0903","s0904","s0905","s0906","s0907","s0908","s0909","s1001","s1002","s1003","s1004","s1005","s1006","s1007","s1008","s1009","s1010","s1101","s1102","s1103","s1104","s1105","s1106","s1107","s1108","s1109","s1110","s1111","s1201","s1202","s1203","s1204","s1205","s1206","s1207","s1208","s1209","s1210","s1211","s1212","s1301","s1302","s1303","s1304","s1305","s1306","s1307","s1308","s1309","s1310","s1311","s1312","s1313"
"s0504",0.138477002336318,-0.477364490990229,0.157095352662013,0.076175635272617,-0.538829722182844,0.284401359851055,0.034343347773782,0.485770364111986,-0.129063232293027,-0.176073600858861,0.13856415695621,0.0985028470578526,0.303895546878276,0.486626325869268,0.412309190350311,0.357422103634299,-0.32744097824105,0.0778359414018457,0.0298164542201753,-0.320782930927828,0.167939341381972,0.0100847306594801,0.390368996174244,0.363553190653569,0.139407036581418,-0.420949274762973,1,0.331371871701392,-0.0761518478750453,-0.203229204925233,0.020129368799484,-0.590856552677586,-0.457449137875443,-0.171776609222952,-0.0227037078921924,-0.0459346093471277,-0.194180756853596,0.111789147647955,-0.547947414731821,0.235132165119689,-0.335535278034771,-0.584525583895996,-0.337121200083518,-0.351009322727352,-0.565205821863914,0.437478813340381,0.474508838998308,0.505860727593888,0.608727808123517,0.13284891382432,-0.0421395939314,-0.12526538509763,0.143269568320136,-0.189009271641216,0.210510338310299,-0.423972820445266,0.12381386323407,-0.484207395471651,0.038661773336908,-0.0815457885590142,0.062319341824418,0.196545850181215,-0.262133926983313,0.256327663923001,0.0922753068335197,-0.273585369766782,0.114288170078655,0.383475043070761,0.00983916606073649,-0.0164610882598247,0.212452606284668,0.37982588184673,-0.331163531000908,-0.35710103205998,0.464421148400973,-0.422725396916741,-0.267372425395655,0.290281594989326,0.462510640465343,-0.0463686796532035,0.287808407613832,-0.314097558656872,0.0456318607146139,-0.156888998884363,0.323351881531668,-0.470082833343209,0.190708777385017,-0.397643112667497,-0.329911470565656,0.109979934945827,0.193710441524997,-0.118918140838304,0.273456052717439,-0.159596845289466,-0.143208408476036,-0.226886952328227,0.2024757168347,-0.071206390439013,-0.124596694508173,0.356620770019482,0.345809264111397,0.55444684563124,0.338961979705075,-0.172586933250197
"s0505",0.111022860901692,-0.520011220613749,0.218683154913199,0.184346700983332,-0.127294987167115,-0.00813571350876023,0.102544396765356,0.401454104907631,-0.156313381470231,-0.357641374615867,0.152056275413096,0.145175319124894,0.0933336221161983,0.341272761281312,0.439578433099548,0.489444665620162,-0.41282300935955,0.0198330760213422,0.0320642376215199,-0.406269583237384,0.0302055791799093,0.0726555258088026,0.200262903195038,0.161421456941994,0.132644179563895,-0.29514792250749,0.331371871701393,1,0.0710792075099968,-0.0785310472762171,-0.225678260658053,-0.152163421179995,-0.677970531844276,-0.328350360783676,0.0570680003917515,0.0487899598555504,-0.274461988151637,0.15868895315892,-0.502192567019264,0.0220637445582094,-0.302662612067183,-0.565826661102468,-0.324083327465006,-0.444934239362044,-0.528997874985375,0.289849827311393,0.516134513252271,0.499582269149533,0.531109341197888,0.203729841475528,-0.260811448668808,-0.118816241335935,0.364249441207083,-0.231808860056915,0.423348804935983,-0.49468190060271,0.033654457715253,-0.25160467667167,0.177360959105427,-0.161079968922889,-0.0309890337997953,0.311651192100471,-0.367148414052227,0.0525809541546827,0.260264670533973,-0.427626639301768,-0.0482023861952563,0.244928743990691,-0.0260506790071267,-0.262105171444863,0.0863097111285448,0.42674404458662,-0.613986730277715,-0.137885118142058,0.340869477948109,-0.472128486186042,-0.424023832972043,0.0733710217160569,0.376584575458168,0.0561263390664295,0.155935472706681,-0.25886994156469,0.175065698894433,-0.0519240841704585,0.48779954555377,-0.480278209852652,0.120977087748219,-0.117645462408575,-0.228844964431938,0.107149488498538,0.190566981078775,0.0236177796934122,0.253616832224149,-0.196380450997094,-0.000307385573397439,-0.284822922577391,-0.0468304420445325,0.106192208077426,-0.411151424294114,0.170367275846421,0.262846874698743,0.422748393855631,0.28537017751528,-0.273701871034157
"s0601",-0.00264302887222263,0.0427153024646218,-0.092197804506438,-0.158280629833995,0.0134238039715828,-0.142677508508373,0.0476790131908946,0.254534371670419,-0.10171934244678,0.161352798033798,-0.0163011065833849,-0.107499249160462,0.192659315311758,-0.256052697119235,-0.241462373938487,0.164607716712474,0.102205625998871,-0.136443848400548,0.435404148654417,-0.138603831777518,0.0213042321507205,0.457465454938108,0.129016102310664,-0.536810969170567,0.0522998369425943,0.0285539933132536,-0.0761518478750451,0.0710792075099968,1,0.248471851521361,-0.41975563963826,0.185949183686322,0.0286139432058908,-0.505512119980662,0.696725937135815,0.220757357796067,-0.33589988395896,-0.114717755939188,-0.0510361159827659,-0.195239001136992,0.00807880341144516,-0.0229387555415026,-0.0113955320118643,-0.213492896187986,-0.0525621766441691,-0.17518178032899,0.296010521165492,0.110569094827146,0.166440994448662,0.199094064520335,-0.275207144316313,-0.156135075823408,-0.124000436975103,0.187757775906325,-0.0557845738471384,-0.000289186388271309,-0.1155859429588,-0.129490309211285,0.36090160679218,-0.135201885336745,-0.571970015818926,-0.179036831642739,0.267678685097072,-0.274079108509193,-0.120655970183446,0.113245341721062,-0.0412125902600535,-0.268109011559483,-0.245898166871573,0.150715380764566,-0.228641867997762,0.166789044059773,0.274967058480137,-0.200105086971578,-0.27545157046663,-0.161968250492207,-0.344847196755353,0.0522495565688966,-0.177131568996525,0.0023891824276588,-0.207155716837589,0.185203462161729,-0.148067885732227,0.0594752395730732,0.00942344868706431,0.0866598801310299,-0.0559628940809415,0.142392327844223,0.314028610824924,0.456394773053742,0.400258450038325,0.266145645576319,-0.0134637119441408,-0.358348149351287,-0.146848544461999,0.20721228471851,-0.361396256227643,-0.0272408499364661,0.0336371773312362,-0.0106735766501086,-0.26168361463638,0.0439678261223423,0.136951841897466,0.0787161185655658
"s0602",-0.230569876538016,0.0854940943356526,-0.144841557462706,-0.193132100492079,0.0128632038884777,-0.157335951298654,0.0528151826332641,0.0390472078135576,0.0533433200971472,0.214395973298979,-0.0789827961098219,-0.00608196728045196,0.126187839833794,-0.176386683644946,-0.214599962546978,-0.0525273967980522,0.193178344550526,0.0217458244315836,0.0671153026146178,0.0978443043198889,-0.12015287205952,0.326990719363634,-0.0848902139454259,-0.287584333086397,-0.445729475805253,0.275299369442906,-0.203229204925233,-0.0785310472762171,0.248471851521361,1,-0.280838139664262,0.398609619548092,0.225690054127393,-0.30484579218597,0.3281238717485,0.674529132547182,-0.383254043113215,-0.0540276939284488,0.150067307364193,-0.267119784578795,0.21493642292673,0.100338764572274,0.340935076131912,-0.168278396795379,0.161418274852155,-0.226373731857601,0.0185465820992943,-0.0657449988744979,-0.0559148727568894,0.114649969816292,-0.336305998750093,0.0421101872795697,-0.212711688672471,0.255379525734472,0.0322206984682678,0.275540125673764,-0.0234308445887913,0.0402818391222611,0.233579510061964,0.306850199094273,-0.327367889755993,-0.269633931351525,0.181872105829986,-0.0280951838400103,-0.244902392612249,0.0528757801912432,-0.0840509556218631,-0.299913339858613,-0.0386071270413933,0.134698640933361,0.0450197613783167,-0.11479293877393,0.228004920777573,-0.0724827881495073,-0.177220986856235,-0.0296821550731661,-0.0219676370452933,-0.131567940804999,-0.0973213782164276,-0.0456967337552283,-0.402819400056955,0.229903808833524,-0.130601378703502,0.102734711802965,0.0424096020874386,0.288496452206208,0.0794436838761818,0.204238827451628,0.277030889028196,0.160871981944643,0.334377973043043,0.186485557982119,0.252068282654098,-0.146113371144463,-0.161759771515903,0.113032284428506,-0.105062374748742,-0.188239981641042,-0.00426802898685614,-0.13429843522201,-0.318446707691706,-0.172339586763391,0.175220852931975,0.0576224422797983
"s0603",0.218720275662392,0.0413168819832656,0.0718531753385911,0.144835149088094,0.220952890129069,-0.201248687201589,-0.38516157559337,-0.397423456357252,0.27471589799352,-0.120713482855217,0.0759281807031509,0.0864638160750179,-0.284935831253884,0.138046274871709,0.0924895655089386,-0.297694978063425,-0.0394151373575187,0.026270333387379,-0.438388909504392,0.111041628112071,0.19575408881829,-0.736139081869361,-0.0146822472289928,0.214453524030443,0.27397735419334,-0.347103293076584,0.0201293687994842,-0.225678260658053,-0.41975563963826,-0.280838139664262,1,-0.126468081922586,-0.0802165985413515,0.530385997587942,-0.493888456487328,-0.431708944158049,0.802205429468743,0.276823956464802,0.0654728925686312,0.448295927194975,-0.246580593653846,0.116889039736278,-0.278564278931191,0.510428049295334,0.146295256291276,0.191956493783461,-0.282096317033721,-0.102257786635423,-0.223687782660463,-0.381799870188142,0.297532553041601,-0.173859941061261,0.0394902804527219,-0.203516524621843,-0.127612493614871,0.0573579760697875,0.116053045887109,0.0563310372509606,-0.604422890584245,-0.0468963547305671,0.515789828581716,0.205505385675477,-0.345927935566977,0.238884260587756,0.221908747637416,0.114803691837516,0.47857809679261,0.359989117770174,0.0631836673096481,-0.0148743960293682,0.198704594335925,-0.195886785856152,-0.20635831897655,0.0852058050783685,0.16301594595403,0.127724428451356,0.37944283526602,0.186627769526493,-0.098348593162087,-0.245782492063737,0.243733653999662,-0.537950900023449,0.137056979084809,-0.0987282020403405,-0.13026292987162,-0.0814046603395275,0.00280326154941696,-0.304970537627595,-0.308809632539788,-0.249190999102924,-0.605046393813898,-0.595941342529591,-0.12906221240825,0.22487469097499,0.195060148260197,-0.311557559709217,0.343760237598769,0.232499127214382,0.0901078967771947,0.314930241212615,0.398640889288877,-0.114669126213576,-0.336723974008957,-0.178394880710682
"s0604",-0.250898780080569,0.294516225422558,-0.184416625490587,-0.198086355737331,0.301536471200465,-0.374902268176897,-0.183967678237705,-0.267669392987127,0.125940158596098,0.184743520348766,-0.172278740948196,-0.0450819638878517,-0.10125521727536,-0.282628603574836,-0.361161510675025,-0.2532569148681,0.365439713370347,0.037146339835899,0.0423718977077629,0.32650249765336,-0.054028815002821,0.134805605134854,-0.133236992448333,-0.222297888822855,-0.151601684406054,0.323922476158168,-0.590856552677586,-0.152163421179994,0.185949183686322,0.398609619548092,-0.126468081922586,1,0.321817558122474,-0.069301287098867,0.0603557832718091,0.265490602886299,-0.00668133279642072,0.214007080210303,0.310468401958205,-0.157114169030488,0.164391341178977,0.361269509889321,0.340109445221411,0.199455786028344,0.36047290953534,-0.315624691946585,-0.205727475606569,-0.319878848345859,-0.317459942531862,-0.0266269683214967,-0.00405348001192984,0.21852356683648,-0.329951620002866,0.297200876369213,-0.123196761434695,0.363229644227616,0.038947988860456,0.224061988026831,-0.0369205936164853,0.0652307296655899,-0.210425136476526,-0.205716539262759,0.209142188232128,-0.0913421352846574,-0.23102009370178,0.167169716022089,-0.23449070530182,-0.341580674352612,-0.0398378895343373,-0.00553665801112671,-0.172777895427739,-0.341410097290221,0.278614216674933,0.115672493214866,-0.344257056477727,0.250259815586031,0.13540270297452,-0.228161302658557,-0.262761490387194,0.0162457530024262,-0.196662348599107,0.364282895079536,-0.122659148135326,0.203614074116901,-0.180323144562973,0.384174131871396,0.056838809444402,0.276499252545473,0.293351276451626,0.0743354114863889,0.00781632622018655,0.0524046530412449,-0.154700616158191,-0.00357373619212997,0.150217714857785,0.120733129704475,-0.112360631732608,-0.112350506940144,0.0272919019419008,-0.296440575233179,-0.313452138087809,-0.278070170918986,-0.092486676500451,0.0798025119661128
"s0605",-0.473781167540903,0.636597964893833,-0.452417020212738,-0.355237822384078,0.123835445341134,0.0239279510138178,0.125120680818591,-0.458066183417667,0.149807182830468,0.50543530980513,-0.283430940165032,-0.146903356615282,-0.131140563607941,-0.515949666626589,-0.644866795301904,-0.387923916485924,0.602865477059474,-0.197263151996601,0.100127866433103,0.5519405417684,-0.304176391259006,0.212603673250994,-0.419314134385785,-0.371747453020946,-0.267435028409884,0.683881597459851,-0.457449137875443,-0.677970531844276,0.0286139432058908,0.225690054127393,-0.0802165985413512,0.321817558122474,1,0.160003832021064,0.152681768842409,0.137126376743515,0.0480459956379961,-0.470821860138463,0.795092501827995,-0.517956947973187,0.532315457466552,0.689692184788102,0.64553235977832,0.312198331499018,0.716257488030807,-0.698832996547786,-0.619820213357218,-0.648786461254725,-0.67846851227073,0.070377881216155,0.0264787360358665,0.178082109709902,-0.394172658223677,0.425111348114103,-0.382031166923073,0.682957859828154,-0.245885538670241,0.440561861722073,0.135316937981905,0.256992844565909,-0.0470729898241064,-0.593479137954544,0.611956674237934,-0.379246768172187,-0.290428310957527,0.26248454975262,-0.28787116079057,-0.581969532835668,0.138365714309715,0.213208967528979,-0.196059229209969,-0.584453167651289,0.61350543286463,0.454419179670546,-0.61225862144773,0.565653149798357,0.50918683959009,-0.540284396723787,-0.522814526736301,0.179316803527822,-0.509286797670756,0.552756191557476,-0.188631481591031,0.324160080152758,-0.524865953109622,0.736231433959944,-0.254656302548216,0.405730868036495,0.628988058205661,-0.110706714854035,0.0829215434855073,0.301710856619977,-0.285132264283553,0.397799373712062,-0.138200957936503,0.588529769956334,-0.337761039076086,-0.0523981826081879,0.227023372229366,-0.576293240220909,-0.597745951908571,-0.66560560488419,-0.238829275632137,0.558154122965576
"s0606",0.0932215743832102,0.4570091738501,-0.0749896408524589,-0.0316255571590511,0.413517838760097,-0.192204821570636,-0.279018853328194,-0.660595955007234,0.231765794367644,0.0894773946914433,-0.143257958707594,-0.0016608780636901,-0.24586026562529,-0.131830035116766,-0.138541441385609,-0.499250490500423,0.139841105915455,0.123248723296953,-0.360353759159376,0.380202749221003,-0.0143414873136675,-0.501838401636765,-0.204167214705676,0.174486650748208,0.0979653416002509,0.164597349968017,-0.171776609222953,-0.328350360783675,-0.505512119980663,-0.304845792185969,0.530385997587942,-0.0693012870988667,0.160003832021064,1,-0.512423294615027,-0.258524368687265,0.570398317086214,0.0829375709911223,0.299288812886888,0.3027775930619,0.0218632654228835,0.459801832413395,0.0780633115792728,0.531028909699954,0.436284909770525,-0.0166667760410244,-0.571587142110206,-0.385942830753203,-0.545723388178482,-0.522031017665561,0.46090412384702,0.0772210410312421,-0.0730347490967147,-0.126453011250722,-0.287588778849679,0.276224655607142,0.119695874111237,0.460709735003689,-0.600886090005446,0.176133685156315,0.432052265025981,-0.0173717813054373,-0.11511841788172,0.0473004446034189,0.107587227042877,0.181631292339259,0.168894860747716,0.0752234381006493,0.0537939855149991,-0.0715865973898574,0.0265770648153863,-0.468732049538719,-0.0387534785032133,0.259299306332998,-0.0674225761259539,0.502829513621892,0.590454727279174,-0.139464510692344,-0.249165412836624,-0.225982656460628,0.157694363733022,-0.133347338133711,0.136387970747168,-0.0559165718977327,-0.310802555189065,0.184764423149341,-0.0378816632442692,0.0497516432138433,-0.141638209968108,-0.288348089298333,-0.705520818928193,-0.392264601637099,-0.198155563472424,0.343482410470628,0.207660256010418,-0.105548562556246,0.241793095498053,0.188975802734265,0.104819815861794,-0.0491543797816455,0.150126639237769,-0.278559616416695,-0.464984683652397,0.09112254217028
"s0701",-0.235316417708788,0.0333809673664726,-0.198306416624664,-0.215439844106493,-0.258445757170756,0.0840141685558228,0.343941592645403,0.317282040402172,-0.139749709835762,0.369477232536514,0.122932839470525,-0.151854406073925,0.3297919547908,-0.195254119899521,-0.207923888270943,0.324779210951909,0.094543309993437,-0.260937699412658,0.431586820377405,-0.0991072566599732,-0.243492524501908,0.58868452551057,-0.0289510219227332,-0.502066988353922,-0.149784501033783,0.260305107170835,-0.0227037078921921,0.0570680003917515,0.696725937135814,0.3281238717485,-0.493888456487328,0.060355783271809,0.152681768842409,-0.512423294615027,1,0.232864420787566,-0.514366645517311,-0.445317583118619,0.105240831672914,-0.459488603039659,0.222639326754569,-0.0220464330584396,0.201281607155017,-0.401194251268078,-0.0154272355431836,-0.335534713919296,0.174791639014742,0.0938891101069944,0.103853006980896,0.383771452976293,-0.460117712664922,-0.177413646926367,-0.175417952564358,0.277362179683169,0.0617014252983669,0.153564810011428,-0.254270339451333,-0.0149765475081234,0.684341755446834,0.0350970832383805,-0.512625284248565,-0.37957673386738,0.438552004600064,-0.33430802241991,-0.146658246433166,0.0215107357326919,-0.139829213578429,-0.398875027187064,-0.0251426409080236,0.116913399028631,-0.125251186564711,0.112214640980942,0.390161660526262,-0.0271444713283833,-0.300368903553465,-0.194905260811483,-0.25039990796344,-0.11691024683839,-0.107339370307421,0.155066999315236,-0.448308289895927,0.265000192557719,-0.283527044108345,0.180583486511456,0.0266524621703396,0.275139318953486,-0.17231036557225,0.203429868207069,0.442300122853767,0.252773648193006,0.58684480551286,0.545325588992545,0.128303374327673,-0.213420086382627,-0.383444981231704,0.420990504911824,-0.468863107393486,-0.0631623084697898,0.0324529537543431,-0.197572834774489,-0.432286723328361,-0.0605504365623056,0.260626168074626,0.347893852537009
"s0702",-0.186810336977253,0.00525161722865194,-0.159621772569201,-0.264476987879719,-0.164187473337172,0.0494371982751054,0.165277778478551,0.188696671512424,-0.0169858396603024,0.13471229224952,0.0286281433367703,0.00682286978523575,0.215260312835236,-0.0828859779759183,-0.0405107888629993,0.0867150779661222,0.0144085011132231,0.0808951481400188,0.161472274317139,-0.0162694078925546,-0.215291818154571,0.470907942144816,0.0820470160580112,-0.125201944240457,-0.50568358572244,0.221444736839307,-0.0459346093471277,0.0487899598555504,0.220757357796066,0.67452913254718,-0.431708944158049,0.265490602886299,0.137126376743515,-0.258524368687265,0.232864420787566,1,-0.511754261811965,-0.0453291360901292,-0.0948725528032123,-0.267670122698045,0.122056278343698,-0.0444915037088834,0.333801181791058,-0.335898126036666,-0.0361650005575449,-0.0896176443423849,0.159445814782156,0.032081521662443,0.105596747133393,0.07261452370671,-0.233293182526257,0.133450893329622,-0.110906770353903,0.0198337228318673,0.0713568156135923,0.109401387258361,0.139768868270434,-0.0236235978070078,0.270700777781004,0.375005830446612,-0.398523994001651,-0.146304214584953,0.108982419227214,0.0815483463556221,-0.311503733907645,0.0362766034624497,-0.219188618324996,-0.222496853807573,-0.0629632583566298,0.00308622354678287,-0.094180283392354,0.0267788214108572,0.156958687189077,-0.132970694009992,0.0255057303187255,-0.0579316565416513,-0.160024876518894,-0.106826644674687,0.0676699241134732,-0.0521184439040737,-0.255756555487522,0.307414319746288,-0.0526114425518681,-0.0713166226772722,0.104882468711476,0.115967442174193,0.235878594270889,0.168852400517407,0.126969364375402,0.111726919199916,0.36481203993071,0.283214893873465,0.320395439393247,-0.235168728441495,-0.116122931716771,0.093834750211332,0.029639448277082,-0.35098200508906,-0.00826606445781109,-0.150438841627795,-0.259020736286902,0.0585516220845856,0.258384024196336,-0.00587612917386264
"s0703",0.184958414948924,0.213714874412616,0.0528877888438067,0.118043984792017,0.390345093458831,-0.280334073422576,-0.471202289585386,-0.505775049048816,0.283257735605024,-0.109611483104411,-0.0394959615801082,0.0777175357978143,-0.371670535039739,-0.0118641036810736,-0.0572825468715825,-0.335156863524647,0.081030957946188,-0.0747549320055886,-0.341156381900215,0.223395743335749,0.133266261777639,-0.689632438134505,-0.0602451355192007,0.146614018363941,0.320943466044829,-0.213542169771436,-0.194180756853596,-0.274461988151637,-0.33589988395896,-0.383254043113214,0.802205429468743,-0.00668133279642091,0.0480459956379958,0.570398317086214,-0.514366645517311,-0.511754261811965,1,0.27924305481332,0.187438294280269,0.360059232313746,-0.17852915820415,0.314995051617654,-0.24989353507476,0.707958466836914,0.257523635366535,0.0304724052969676,-0.349486789031689,-0.321827883636249,-0.367936218809771,-0.402243603329556,0.373427516793036,-0.116547302668227,0.0189560802040412,-0.0468991655758559,-0.228108396429889,0.116388066133274,0.0585274074761342,0.171663060147436,-0.637181274964593,-0.0860432550424895,0.477533797922285,0.189357875889086,-0.232457318236305,0.0300961922357573,0.220550081315334,0.137656710011679,0.330597406135033,0.220169495393239,0.0202642438981791,-0.0108889124336357,-0.0793205427349099,-0.317203938041014,-0.0819746779925385,0.178460661349949,0.0100002951447974,0.328092919245379,0.410618714364858,0.0847891242886652,-0.253620545390439,-0.167843971439835,0.226517611871947,-0.35778314784044,0.141616686967274,0.0552918565700913,-0.251487669878756,0.0178209152083343,-0.104227057653169,-0.189029386657947,-0.192450994353847,-0.232827177766911,-0.691597760485432,-0.547982367512509,-0.271659589172396,0.310602144610233,0.298455040710938,-0.219646401503122,0.160034220080405,0.293953463605439,0.0508121807287197,0.160208610695957,0.279582830184893,-0.198653356066904,-0.477987506965114,-0.167798746674052
"s0704",0.311920568715257,-0.298618141963831,0.331366140327162,0.221629236423478,0.15179610966735,-0.305484080414127,-0.628951938641863,0.0783810638455484,-0.0303237139918672,-0.407458680920004,-0.0182730098125816,0.0944537229324744,-0.0126120793632943,0.324499823126946,0.319098686600406,-0.147396538083615,-0.245508824396195,0.381791698218474,-0.260466712441472,-0.169786126231145,0.470269209932407,-0.393211298601114,0.346507367225828,0.390784278297672,0.19106802099119,-0.558434755167914,0.111789147647956,0.15868895315892,-0.114717755939188,-0.0540276939284488,0.276823956464802,0.214007080210302,-0.470821860138463,0.0829375709911219,-0.445317583118619,-0.0453291360901292,0.27924305481332,1,-0.491834041682507,0.678015570569237,-0.588551026176443,-0.314659308989355,-0.367651706985275,0.138067985231199,-0.349666047144196,0.529165899422505,0.266286176866171,0.309701496264929,0.299024581378285,-0.349282078978185,0.369300897274448,0.0642086370274118,0.0919791290262242,-0.261323606567672,0.0591351012629298,-0.324414374952225,0.492168915804877,-0.274448871886201,-0.509426395182293,-0.21358727097259,0.0980791501290224,0.578367920957657,-0.56810195148124,0.551156065156901,-0.0315426628221582,-0.072314064951927,0.27158320802517,0.407991644715294,-0.193532926299509,-0.089540923808338,0.0730127065170045,0.166239844337863,-0.372851652980957,-0.38171167486604,0.423360788282563,-0.161562026568052,-0.182120451091614,0.44282045764083,0.242672885461747,-0.360933130570795,0.608810410133066,-0.364290540498591,0.180183866365646,-0.309065959490417,0.203871452139706,-0.424963745700322,0.476096751823227,-0.262507825078289,-0.548207895632295,0.176362541490634,-0.3821115354693,-0.537796034039834,-0.016498189128791,-0.288887792805681,0.438968673520993,-0.630539600448196,0.568462966621499,-0.136411740004664,-0.146906557859663,0.490653752520583,0.430540762552821,0.410706414874569,-0.0361945120362074,-0.547438591102313
"s0705",-0.366960611745181,0.703299524782044,-0.439090657396384,-0.322431116498127,0.400978789668463,-0.218482747362057,0.0574147319840862,-0.66930600789394,0.279462591079523,0.527654704733085,-0.262256583835512,-0.127636925986114,-0.271778372747707,-0.57538022169729,-0.683567498869494,-0.446256171260018,0.627590852047586,-0.252224178799191,0.0502608921016155,0.592212674381919,-0.254774922258122,0.0399360955060394,-0.515406691456222,-0.458112364865263,-0.0444746388176185,0.699629995148662,-0.547947414731822,-0.502192567019263,-0.0510361159827659,0.150067307364193,0.0654728925686312,0.310468401958206,0.795092501827995,0.299288812886889,0.105240831672914,-0.094872552803212,0.187438294280269,-0.491834041682507,1,-0.457166903816644,0.481261103054789,0.746251307782692,0.508163574143382,0.430559551028067,0.836007482906271,-0.719252574292904,-0.728223225628821,-0.64283890256003,-0.809374358260278,0.0414845693502894,-0.0656780383158057,0.144631454763652,-0.342776633067488,0.397164932432333,-0.388681180839008,0.721453082323211,-0.413696089133257,0.505800830330554,0.00187604699474377,0.243496245763557,0.0730672768377016,-0.640202052650553,0.628419918422028,-0.501474334015916,-0.0677431508265751,0.251905709970309,-0.204465220045133,-0.543509985098418,0.198279659498664,0.116579864085503,-0.158218342334775,-0.679688732946077,0.402169363722874,0.556666471989636,-0.71696886976937,0.615614423701002,0.639415551827551,-0.524629158706747,-0.621312765906579,0.173068710214455,-0.55499817786089,0.461347576642452,-0.145292979594825,0.344398478995431,-0.552459860870156,0.764413402196248,-0.46245969575434,0.342365972960346,0.608444524074935,-0.172321968485543,-0.100069110330499,0.151440969230231,-0.245250361603858,0.489993323325579,-0.157752085584094,0.599229291355867,-0.449979366818253,0.216630542833569,0.179802437037856,-0.575337649356715,-0.526967359915094,-0.774667701971944,-0.353039109334975,0.567308065743076
"s0706",0.507894194934015,-0.252593557777002,0.39893783344188,0.247198602378487,0.209953574313414,-0.169794678552266,-0.471997323163872,0.0107799876211436,-0.0226724607160271,-0.384747876919661,0.0746265442565841,-0.0184174918921475,-0.102869596473574,0.328431200211216,0.339417585249629,-0.224306067592127,-0.280349805687259,0.404455718593702,-0.327842338257567,-0.205238975314012,0.55866710232931,-0.559743020690657,0.438465289934381,0.431485856521578,0.357262776940347,-0.641637292719888,0.235132165119689,0.0220637445582093,-0.195239001136992,-0.267119784578794,0.448295927194975,-0.157114169030488,-0.517956947973187,0.3027775930619,-0.459488603039658,-0.267670122698045,0.360059232313746,0.678015570569237,-0.457166903816644,1,-0.619555657628333,-0.256748913639064,-0.529865205150876,0.235117101863328,-0.312245876644578,0.60662742725564,0.234006272817716,0.326384070134987,0.272565014311467,-0.425541755080351,0.462498314017587,-0.00123962136354022,0.121783937845082,-0.325329727241687,-0.0141306347488838,-0.318873809897009,0.441475584113433,-0.23812015603471,-0.604239562884042,-0.281203541191031,0.130406744629645,0.588605855458671,-0.634612224174062,0.647263551680467,0.0584693895695707,0.139712270935215,0.52189788499672,0.468142671353853,-0.226845534235687,-0.106893361255407,0.220709420501729,0.194516997715473,-0.305101894048003,-0.565592886067342,0.39988407746283,-0.21242896334608,-0.122834241757547,0.579717291615929,0.17383745673782,-0.411501871891508,0.703809671111458,-0.510351029167503,0.209459301868007,-0.378280088237465,0.190102938862692,-0.437523182204375,0.375394752196628,-0.342918210556377,-0.611021929427373,0.131577602526134,-0.572439940913321,-0.660472099446192,-0.0513097252245722,-0.36910079579075,0.448876180269279,-0.710352144484733,0.71831565186042,-0.0219994562695398,0.0871478256149758,0.633084797162472,0.527853120414194,0.355348825960634,-0.216633845600422,-0.499865751816951
"s0707",-0.311648200796756,0.320210229826897,-0.190776955420653,-0.0915655019974528,-0.0249789069505629,0.163205744975162,0.389224927726076,-0.147418572287433,0.0773105294181012,0.308899758514876,-0.19917017405159,0.0250284315453855,0.0117160434792273,-0.317038954591452,-0.288014837086994,-0.108186569304493,0.262715661732645,-0.125027397505819,0.058638337621591,0.224151585769389,-0.351505468515969,0.268805429276157,-0.41796974479059,-0.240933879140079,-0.363711179208769,0.561850196037663,-0.335535278034772,-0.302662612067183,0.00807880341144512,0.21493642292673,-0.246580593653846,0.164391341178978,0.532315457466552,0.0218632654228833,0.222639326754569,0.122056278343698,-0.178529158204151,-0.588551026176443,0.481261103054789,-0.619555657628333,1,0.408428917892321,0.508410516157142,-0.090020439418873,0.414221578964708,-0.415210826066733,-0.391483774729814,-0.503280732038319,-0.413965281423757,0.20177440889972,-0.174036314973539,0.160110719764007,-0.185945192179118,0.290113633333597,-0.017993835056656,0.305092693992468,-0.258482392930807,0.432492503576344,0.342354028236594,0.209243094029818,0.0209772126303063,-0.512438277212609,0.507563763336872,-0.441057747380186,0.125327581188248,0.0125371421227188,-0.403001877990316,-0.385205134906887,0.146646563888877,0.0778177371514168,-0.0173384283391835,-0.272868726537122,0.291461037801316,0.443524337988738,-0.396290857969022,0.329038380168779,0.258814434232878,-0.423268230425425,-0.191351579053525,0.359334936947229,-0.494693563193685,0.469983902449054,-0.178694093330389,0.332098711469669,-0.198734332451848,0.426374337542068,-0.245072103975366,0.444290102042724,0.40172321376817,-0.19202002365061,0.283570007047346,0.458278368985846,-0.105907696621981,0.327616856315121,-0.342488020715762,0.557958841383502,-0.435342042441056,0.210233629466415,0.0643412066806236,-0.56274826217055,-0.435386798654655,-0.439676345853259,0.0227836850147981,0.36079903078421
