"","neither_C1","permhc_C1","dist5_C1","dist15_C1","avail_C1","somepriv_C1","notpriv_C1","device_C1","voucher_C1","cash_C1","pricenone_C1","pricevoucher_C1","pricecash_C1","neither_C2","permhc_C2","dist5_C2","dist15_C2","avail_C2","somepriv_C2","notpriv_C2","device_C2","voucher_C2","cash_C2","pricenone_C2","pricevoucher_C2","pricecash_C2","neither_C3","permhc_C3","dist5_C3","dist15_C3","avail_C3","somepriv_C3","notpriv_C3","device_C3","voucher_C3","cash_C3","pricenone_C3","pricevoucher_C3","pricecash_C3","int_C2","int_C3","age_C2","age_C3","educ_C2","educ_C3","ispoor_C2","ispoor_C3","urban_C2","urban_C3"
"pricenone_C1",0.348045752795486,0.0407760242094701,-0.575580841446659,-0.32647221747025,0.00362299237213936,0.354044101532083,0.142100603571492,-0.0408004277992861,0.453382241322979,0.456648993334005,1,-0.127466376645343,0.0213611107026058,0.000394474598669087,-0.000564985484332381,-0.00190946479738863,-0.00170324069949489,0.00163546029963977,-0.00376447854571199,-0.00445948379010149,0.00205664662344111,0.00316204043975515,-0.00230416947333945,0.00013140056249712,0.00316115493001917,-0.00302926256691603,0.0567959583902333,0.0604092574796383,0.0238271730532318,0.0153086905904926,-0.00525864753826426,-0.0596997688990076,0.00816347394811882,-0.0173476306335727,-0.00961414219012967,-0.0401100211361554,-0.106239298937157,0.0482528963587081,0.000920442556400239,0.026254737302464,0.0156186444957907,0.000840109065864408,-0.00178643209942683,0.0493257995692896,0.0744076089138445,-0.053918197955676,-0.0775890296485363,0.0307239957406127,0.0724306334667703
"pricevoucher_C1",0.0606456479177265,0.418887503825664,-0.00998574556954492,-0.168007196175,0.378803604576123,-0.457725395245606,-0.504291928654296,-0.272168613174868,0.678473333785223,0.141987712784821,-0.127466376645342,1,0.194494897421053,0.00207470423682021,0.00133037255835264,-0.000393010698773353,-0.000357130776653972,0.000906470424860809,-0.000830745487235839,-0.000934636842588189,0.00366890717600577,0.00113896661949406,0.000681917961102119,0.000192757131281065,0.00023326990134819,-0.000112345600965637,0.0335119353923551,-0.0436190244938037,-0.000171187508974536,0.0124613897121549,-0.0129488244729898,0.0683170987405122,0.00892302202976763,0.0135583873328,-0.0381638707352027,-0.00945123506977067,0.0107200137515455,-0.0221766504734102,0.0191523884918346,0.0230009973032783,0.0484616764094519,-0.0476577927413515,-0.0720678178426367,-0.0683129877312856,-0.096968073996699,0.00263282712546475,-0.017152393331008,-0.00751634739183021,-0.00633987194366498
"pricecash_C1",0.163920459087812,0.441818228284592,-0.367576966869878,-0.42342056184995,0.300874207444259,-0.33680684936872,-0.270672430301515,-0.39083407285017,0.326391907389117,0.804313868235954,0.021361110702606,0.194494897421053,1,-0.00087854672776207,-0.000130577533733047,0.00207369873712163,-0.000528337486792812,0.000311737588196324,0.003483589035477,0.00187390261298732,-0.00449275928046116,-0.00106598757351777,0.00312673924843159,0.000639254192715242,-0.00294118507302098,0.00275534665321374,0.0276759024779009,-0.0430170312284289,0.0216365089011169,0.0406812337979403,-0.0506418475093218,0.0307675012860705,0.00114605546771649,-0.0992307616380839,-0.0125546411382092,-0.0410889916566951,-0.0081883889629343,0.00921176662974846,-0.0240578177155575,0.0614802930324939,0.109490596708924,-0.0603513969175442,-0.108858191566303,-0.0052569110780208,-0.0262756217471117,-0.0416486131962995,-0.0596637353253484,0.00316960120274973,-0.00297953165873577
"neither_C2",-0.00464842228976078,-0.00465941225666743,-0.00229833449530938,-0.00459979865001532,-0.00087304385053637,-0.00311988588177535,-0.00310665729008075,0.0115936988202081,0.0037517550879423,0.00176560468213276,0.000394474598669104,0.00207470423682021,-0.000878546727762073,1,0.419091542407239,0.249690524833668,0.227178430962319,0.666035523427128,-0.190651740430485,0.213576403020453,0.549731156008642,0.395957573152307,0.237389632168625,0.474855671813576,-0.100943484332394,-0.263218376502528,-0.0260838470476694,-0.0315290769970565,0.0255245559872217,0.0238089421551956,-0.0285722594959305,0.0109206277015384,0.00819079330903276,0.0487439805457193,-0.0285333034189907,-0.0235175534869359,-0.0120212577738981,-0.00400480989109265,0.0058665332527859,-0.082775244981582,0.00639411778359281,0.137869463843444,-0.00562236548221296,-0.0433131873515014,0.0123985633629539,-0.0047125452628112,-0.00837578719346645,0.209201358585891,-0.00568760326058988
"permhc_C2",-0.00232981547683832,-0.00137031463036929,0.000918777461299717,0.00076183995023919,-0.0016213541586043,-0.00052898286986687,-0.000143130715681555,0.00449674692652423,-0.000299681005820681,-0.000632949122764777,-0.000564985484332362,0.00133037255835264,-0.000130577533733047,0.419091542407242,1,-0.407217050329433,-0.456931129657046,0.395387035760402,-0.355098668907567,-0.209164152701761,0.0591179809017628,0.239454791118897,0.0847511939974843,0.308195843169933,0.182599104357447,0.0479560730649478,-0.0123362788402799,-0.0219932806305029,0.00689032953562342,0.00690939740467267,-0.0146330356624231,0.00207867525346316,-0.00418055146437733,0.0389903097095374,-0.0180168075930891,5.40592140696417e-05,-0.0041998464115006,-0.017339696388549,0.00507362571824775,0.138453884518922,0.00268312650127592,-0.00437195224248981,-0.0161404244757276,-0.0290890443032374,-0.00358630159400831,-0.185670242693046,0.0108594390233092,0.0638622682247514,-0.0124096207477838
"dist5_C2",0.00674048483805881,0.00866788277199377,0.0029652501749475,0.00600864728824332,0.000672064423106773,0.00333590063808982,0.00617773305337313,-0.0153835962914232,-0.00273281386257166,-0.000541277588913787,-0.00190946479738862,-0.000393010698773366,0.00207369873712162,0.249690524833671,-0.407217050329432,1,0.882913941732462,-0.0141758618377291,0.157569562362372,0.550709909013737,0.121073849036543,-0.0414816660294135,0.21451193029394,-0.159436572550137,-0.115113747714157,0.116299880606447,0.0158265832370596,0.0103364659115748,-0.0218620777088703,-0.0187250390458768,0.0201342611133092,-0.0133171055388909,-0.0177905696101149,-0.0347553234120587,0.0273266139280835,0.0120796354201569,0.020945558012809,0.00201446025382073,-0.0118958255125696,-0.166992597598524,0.0263430152215597,0.184679326293025,-0.0174254914408657,0.0260412611362428,-0.0213875005080527,0.0875473033178665,-0.0199287248962588,0.186456773539604,-0.00330051776759461
"dist15_C2",0.00110702141266783,0.00111752506796237,0.00195539493033718,0.00235842781596779,-0.000109896587498585,0.000703264312615901,0.00196858048775562,-0.00254210594006504,-0.00152402428729239,-0.00146102239323109,-0.00170324069949489,-0.000357130776653976,-0.000528337486792815,0.22717843096232,-0.456931129657047,0.882913941732467,1,-0.00254820312412178,0.105229781766034,0.501179970710078,0.241521634209275,-0.234496114167556,0.193261310426839,-0.248337759658171,-0.251511010766198,0.168013521588376,0.00325312493155104,0.00211855433888449,-0.00909537291224835,-0.00933340080671901,0.00465654699594496,-0.00639611501313456,-0.0073637650681645,-0.00476942959113512,0.0174900530776529,0.00263431017455917,0.0164801820811503,0.00263638629570992,-0.010054050033964,-0.187966437973013,0.0170204536948497,0.163161583225464,0.0013596267348575,0.0751996195665946,-0.00475362447530855,0.111117293205886,-0.0187181785758012,0.132180801268592,-0.00479437798073296
"avail_C2",-0.00225210128242122,-0.00310589757585024,-0.00291300340470773,-0.00386928460857872,-0.000353096515704347,-0.00168578999125879,-0.00241792729439481,0.00761455651695502,0.00293790424747755,0.0024833714047812,0.00163546029963978,0.000906470424860799,0.000311737588196327,0.666035523427135,0.395387035760402,-0.0141758618377291,-0.00254820312412098,1,-0.2920724293677,-0.00567818037194925,0.338437975955838,0.21299763201795,-0.00635595358915268,0.0588115186948319,-0.0126016572323359,-0.212296648439796,-0.0212631747774738,-0.0250203725139532,0.0274972961087117,0.0238610595925336,-0.033210013578777,0.0128596417351992,0.016052039572836,0.0330980990774977,-0.0236194436558751,-0.0225835626712311,-0.0099337330558858,-0.0017092822183071,9.18361718875309e-05,-0.0232493875072473,0.000941262260512754,0.0733828392653336,-0.00479890736428698,-0.0233410253706757,0.00859129367521422,-0.0716908661265373,-0.00114714064265729,0.225627122464631,-0.00205440208900072
"somepriv_C2",0.01158077477674,0.0156630171202415,0.00318138325512426,0.00734111641455952,0.00166671969764139,0.00529170982625449,0.00962864842976343,-0.0278091982016443,-0.00309454925598384,0.000149295760767768,-0.003764478545712,-0.000830745487235846,0.00348358903547701,-0.190651740430488,-0.355098668907567,0.157569562362369,0.105229781766033,-0.292072429367702,1,0.627648235819005,-0.168146846392013,-0.300613038165654,-0.0592835059550592,0.0777119345797005,-0.334165816557392,0.0132217565650156,0.0199280020221791,0.00916138266382149,-0.0224855775120105,-0.0171385593140911,0.0416007077983909,-0.0325253843351124,-0.031663743939202,-0.0851361976999072,0.0451461867105524,0.0186624527970483,0.02068567457054,0.0200601836458751,-0.00819487228445805,-0.198239361969061,0.0293942250632572,0.0532878551200109,-0.0248407183013959,0.174548275235844,-0.0329596450436569,0.199907777872203,-0.0214481560033006,-0.056901449827358,0.000837534442583383
"notpriv_C2",0.00798569285410664,0.0111682512159684,0.00554345748307103,0.00918529420805889,-0.000198659208467299,0.00486336885889873,0.00872304750412919,-0.0201454509944173,-0.00518643747702799,-0.00239037099115266,-0.00445948379010149,-0.000934636842588193,0.00187390261298732,0.213576403020454,-0.209164152701761,0.550709909013735,0.501179970710077,-0.0056781803719514,0.627648235819006,1,0.0234811788277428,-0.164395141862899,0.228947309878253,0.0138245522742771,-0.255112261341002,0.158401508600509,0.0136081327153873,0.000657830073443047,-0.0278232463955877,-0.0235254863763812,0.0251611957330078,-0.0286218002789815,-0.0338325088098182,-0.0427966001747518,0.040054613007388,0.0234110860006967,0.032427638886437,-0.000892097363216411,-0.0143738641189795,-0.255347964901029,0.0376643935497121,0.154966420776931,-0.0355163969023033,0.258516456599099,-0.030657174349533,0.150872187930488,-0.021587651402173,0.0856889996125847,-0.0123175422770697
