"","neither_C1","permhc_C1","dist5_C1","dist15_C1","avail_C1","somepriv_C1","notpriv_C1","device_C1","voucher_C1","cash_C1","pricenone_C1","pricevoucher_C1","pricecash_C1","neither_C2","permhc_C2","dist5_C2","dist15_C2","avail_C2","somepriv_C2","notpriv_C2","device_C2","voucher_C2","cash_C2","pricenone_C2","pricevoucher_C2","pricecash_C2","neither_C3","permhc_C3","dist5_C3","dist15_C3","avail_C3","somepriv_C3","notpriv_C3","device_C3","voucher_C3","cash_C3","pricenone_C3","pricevoucher_C3","pricecash_C3","int_C2","int_C3","age_C2","age_C3","educ_C2","educ_C3","ispoor_C2","ispoor_C3","urban_C2","urban_C3"
"dist15_C2",0.000145274510367046,0.000195437313180444,0.000164643808700931,0.000304661248247161,-3.06263736510922e-06,6.67176258997019e-05,0.000150045684291611,-0.000354964060704565,-0.000206342815104474,-0.00023807433080209,-3.39648537553588e-05,-4.23009591635073e-06,-7.09273103520707e-06,0.0591918737365099,-0.0464217354453749,0.0952347611728141,0.0926896692064063,-5.63500998329218e-05,0.00904184352230794,0.0294533584700677,0.0216898165868588,-0.0549003586510351,0.0404492635809829,-0.00557058264921369,-0.00602449254420555,0.00375705621991759,0.000256260255446259,0.00010164258623447,-0.000451677089482724,-0.000460231511449645,3.14667210833993e-05,-0.000161704697535609,-0.00017349525815327,-0.000117423344211582,0.000889604270277762,0.000163711538195073,0.00012860728954421,1.79092474187228e-05,-6.72599294700652e-05,-0.0322169715258241,0.00214022133389537,0.0165603348200105,0.000108266949756052,0.00732242618901392,-0.000362987396301243,0.017454266097761,-0.00197347963534417,0.0129387779517868,-0.000378546954959382
"avail_C2",-7.05099863582918e-05,-0.000129588556750184,-5.85168884580176e-05,-0.000119248964978532,-2.3476541357486e-06,-3.81552926626772e-05,-4.39686249390823e-05,0.000253667405344809,9.48996070186284e-05,9.65443114648345e-05,7.78077833105778e-06,2.5615680018941e-06,9.9843673182424e-07,0.041402036043075,0.0095834606657511,-0.000364800905721686,-5.63500998329039e-05,0.00527581987628237,-0.00598739890941122,-7.96121980235966e-05,0.00725117261645808,0.0118971687081876,-0.000317377204398641,0.000314738283058885,-7.20145821237063e-05,-0.00113259831378381,-0.00039961146094686,-0.000286390880227287,0.000325781828539835,0.00028070844201733,-5.35409246451551e-05,7.75647782263809e-05,9.02292236244945e-05,0.000194410791510504,-0.000286618823530245,-0.000334837544702678,-1.84946185593171e-05,-2.77020162251117e-06,1.46574510126435e-07,-0.000950703804021669,2.82375827329379e-05,0.00177694926128809,-9.11691458697057e-05,-0.000542236319330381,0.000156514491141913,-0.00268666229366456,-2.88545990274786e-05,0.00526920988645887,-3.8699223296214e-05
"somepriv_C2",0.00140882808097848,0.00253929184034494,0.00024832125528802,0.000879111021265572,4.30587008918275e-05,0.000465377101749086,0.000680334738361722,-0.00359969902857932,-0.000388402349039304,2.25522647311951e-05,-6.95897913083229e-05,-9.12174468873391e-06,4.33526814942772e-05,-0.0460492701553247,-0.0334431098186241,0.0157556540407456,0.00904184352230781,-0.00598739890941126,0.0796535804227066,0.0341935674928959,-0.0139983082405745,-0.0652430610549491,-0.0115023496067743,0.00161596730131988,-0.00742014642263752,0.000274081423196902,0.00145522871642916,0.000407459180846847,-0.00103513879072683,-0.000783425550509932,0.000260600476190223,-0.000762282226646585,-0.000691571256796911,-0.00194307354116854,0.00212869671408277,0.00107514759302458,0.000149644325349636,0.00012632525406512,-5.08211560483261e-05,-0.0314978766542923,0.00342638812687348,0.00501379331770537,-0.00183369601221413,0.0157558524766273,-0.00233311521569736,0.0291096253350669,-0.00209626415271959,-0.00516339317922659,6.13023534520324e-05
"notpriv_C2",0.000664440024906203,0.00123835501812359,0.000295938470294257,0.000752311125962694,-3.51018377946477e-06,0.000292529048368574,0.00042154928245845,-0.00178351808446734,-0.000445221772636088,-0.00024696237552951,-5.63829892276125e-05,-7.01900606676248e-06,1.59499331241949e-05,0.0352823939382814,-0.0134731041134154,0.0376625566340907,0.0294533584700677,-7.96121980236267e-05,0.034193567492896,0.0372606907050972,0.00133699419454521,-0.0244027232682914,0.030381627081562,0.00019661593945896,-0.00387440115555551,0.00224580765050296,0.000679655496234133,2.00105768117598e-05,-0.000876042424837613,-0.000735503646355881,0.000107802432580622,-0.000458789112646987,-0.000505395851931193,-0.000668047059742169,0.00129171902491708,0.000922451889147594,0.00016044592532164,-3.84229168616289e-06,-6.09675418266474e-05,-0.0277489520955341,0.00300281322536944,0.00997237472253159,-0.00179314285838691,0.0159601635770711,-0.00148425521439583,0.0150258452617697,-0.00144305951886223,0.00531813964210242,-0.000616625290402537
"device_C2",-0.001812356643418,-0.00289361348883628,-0.000619348048934799,-0.001913840157513,-2.14264100391054e-05,-0.000863215095229662,-0.000872929896916468,0.00474791839170026,0.00132165062822519,0.000548268667876894,3.97357951797956e-05,4.21044665792166e-05,-5.84364364233054e-05,0.138775835993284,0.00581913894787413,0.0126530720287962,0.0216898165868586,0.00725117261645806,-0.0139983082405744,0.00133699419454518,0.0870098359203443,0.0430279153115663,-0.0568243383580293,-0.00162794483657528,-0.000439869183859481,-0.00895700191374205,-0.00395904689131452,-0.00228075011436714,0.00296170632648712,0.00264501874788611,-0.000370276948918085,0.000770893723029498,0.000772626273378947,0.0022742376812842,-0.00312030189607605,-0.00330031589696823,-0.000267833530587041,3.31957855765742e-05,0.000111451039721641,2.78470785868181e-05,-0.00205232936118579,-0.00216990572592872,0.00330707045721851,-0.00819811742556009,0.0043409891954799,0.00143168529428167,-0.00152491073899784,0.00119591115145428,0.000181471691498386
"voucher_C2",-0.00161190810556952,-0.00285016140882104,-0.00103821935497276,-0.00257992219906612,5.58482310636647e-05,-0.000844437486551933,-0.00114163778784774,0.00489998306255291,0.00158452689310563,0.00111937621262007,0.000159268298941527,3.4075491738687e-05,-3.61461799357392e-05,0.260586459265567,0.0614472364658837,-0.0113016411114838,-0.0549003586510346,0.0118971687081875,-0.0652430610549489,-0.0244027232682912,0.0430279153115668,0.591354260533607,-0.0173562175680753,0.0126821783277482,0.0454470232048952,-0.0208102904842855,-0.00331038568083062,-0.00143372675638991,0.0029127336882523,0.00282465148184108,-0.000465661478240307,0.00133321205956185,0.00106940167215489,0.00243615829380565,-0.00591150813031127,-0.00259397426356035,-0.000508549240709028,-0.000247264314727122,0.000256072011541285,0.0120618067957335,-0.00606584375991421,-0.0155414442781771,0.00448530683705775,-0.0407576711525358,0.00552536795618599,0.00672694845337231,0.00102826905579721,0.0127543566993416,0.00161621829470443
"cash_C2",0.00163537236708867,0.0033897331389941,0.000680499214931048,0.00188310463408679,-1.16348124458628e-05,0.000582591952672621,0.000921726929106893,-0.00475647660850252,-0.000778368089005588,-7.84237656893614e-05,-0.000103753440846649,1.82385132621629e-05,9.47824864353873e-05,0.139666132339982,0.0194424422704225,0.0522471902985885,0.0404492635809834,-0.000317377204398745,-0.0115023496067742,0.0303816270815621,-0.056824338358029,-0.0173562175680761,0.472606909046898,0.018197206513467,-0.0141604851738566,0.0374258971760115,0.00217607175826467,0.000255754621629631,-0.00205337170945292,-0.00165620590351012,0.000257829651225324,-0.000611386453239562,-0.00101777369729901,-0.00147877048372987,0.00244798822722182,0.00093765803525163,0.000425092700672623,-7.7392611232778e-05,-0.000234257485679567,-0.00575389407224268,0.00581456077791691,0.0533245571391772,-0.00872840384987332,0.0460401218345294,-0.00736080532027798,-0.0447180351461236,0.0012011760870791,0.00800568446646591,-0.000795656446473401
"pricenone_C2",5.9912693593412e-05,0.000139428386342389,3.03420522087487e-05,7.42893330460581e-05,-4.05905395558967e-07,2.56681839451889e-05,3.11074005249362e-05,-0.000203235200628174,-2.41621525103552e-05,-1.00007392080751e-05,6.34128800464955e-07,5.52535163716045e-07,2.07683589513577e-06,0.0299421618046633,0.00757746490336125,-0.00416189963620858,-0.00557058264921354,0.000314738283058877,0.00161596730131992,0.000196615939458987,-0.00162794483657518,0.0126821783277483,0.0181972065134672,0.00542855689944183,-0.00156342112136159,-0.00102674932170501,0.00015297111712938,8.6500132009865e-05,-0.000176682057577838,-0.000139305374280424,2.48564166418748e-05,-4.66239407237491e-05,-6.67078057023556e-05,-6.28641104638815e-05,7.32351968375572e-05,0.000197029631977157,-5.30238685988157e-06,-3.5940206848728e-06,1.30709807377661e-05,-0.00219900307244223,0.000341657271301013,0.00324305847298229,-0.000623071976884142,0.000716723144659065,-0.000513300961764263,0.00129125211656878,9.84171081454173e-05,-0.000687403247991029,8.79450259234266e-07
"pricevoucher_C2",-0.000285748496132272,-0.000526192794093176,-7.85195411071897e-05,-0.000255184087077864,5.73110422348237e-07,-0.000102747909702948,-0.000160757403779225,0.000770419651683382,9.35168818027631e-05,7.09353205725232e-06,1.62903959630394e-05,7.14025593539285e-07,-1.02036735318373e-05,-0.0067968145454408,0.00479403726032587,-0.00320875421476916,-0.00602449254420556,-7.20145821237116e-05,-0.0074201464226375,-0.00387440115555551,-0.000439869183859474,0.0454470232048951,-0.0141604851738566,-0.00156342112136158,0.00619007063992686,-0.000936989168795647,-0.00030924954367068,-6.67892844772058e-05,0.000202913704856434,0.000182451350773227,-5.63812243512203e-05,0.000139441319506348,0.000105857762386847,0.00037523228593145,-0.000626192563444093,-9.98010735725495e-05,-4.12039184599011e-05,-5.04214551087976e-05,2.40045981224391e-05,0.00736661116086241,-0.000959947429271249,-0.00491971360547029,0.000727577454614477,-0.00555610574758275,0.000852345348141381,-0.00280889306038471,0.000297702100605234,-0.000889385016787069,9.39057406096489e-05
"pricecash_C2",0.000189161129021908,0.000363672856333287,8.82127220124605e-05,0.000233800403807884,-9.1313178335668e-07,7.73200103189199e-05,0.000109802300626043,-0.000540132357658455,-0.000132285689469744,-5.5100469798331e-05,-1.45734631723345e-05,-3.2103407782597e-07,8.92381252097209e-06,-0.0165456306432104,0.00117540183852453,0.00302641525950448,0.00375705621991759,-0.00113259831378381,0.000274081423196894,0.00224580765050297,-0.00895700191374204,-0.0208102904842855,0.0374258971760113,-0.001026749321705,-0.000936989168795656,0.0053948029437795,0.000316339651845293,7.09209074522499e-05,-0.000254175527465922,-0.000223013939133569,3.26982792649193e-05,-8.72289859549558e-05,-0.000119237837637848,-0.00019745266154466,0.000365891367579046,0.000189566364606752,5.68702442015502e-05,-7.84262962283318e-06,-3.16819582434642e-05,0.00242920057743148,0.000502615443529297,0.002725068536818,-0.000650905923604861,0.00451674427441911,-0.000680329690861132,-0.00594570507215055,0.000135629415146398,-0.000433026531524733,-0.000116740810425496
"neither_C3",0.00309599907807154,0.0112182859743767,-0.00328388015149301,-0.00518108745714177,0.00144372566336859,-0.0012712064688738,-0.00147530749606531,-0.0100459767218702,0.00624657952882967,0.00719308414559847,0.00096254343347529,0.000337342941334575,0.000315757036389072,-0.00577584882357706,-0.00106513335119682,0.00145081978343667,0.000256260255446268,-0.000399611460946861,0.00145522871642916,0.000679655496234132,-0.00395904689131451,-0.00331038568083062,0.00217607175826466,0.000152971117129381,-0.000309249543670681,0.000316339651845292,0.0669467799865277,0.0117550170223523,0.00273128695565817,0.00182209108797681,0.00278136663303384,0.00109574187895606,0.000912419071716785,0.000307693857280239,0.00953603369445379,0.00591368664054299,0.000637851437658465,3.57628526034163e-05,-0.000724628356483324,-8.88514771508594e-05,-0.00355299063381093,0.00133824642829383,-0.000751080798175599,0.000322311193252369,-0.001196025766724,-0.0011926229190844,-0.00085719343079315,0.00283102383984096,0.00801295640467969
