"","neither_C1","permhc_C1","dist5_C1","dist15_C1","avail_C1","somepriv_C1","notpriv_C1","device_C1","voucher_C1","cash_C1","pricenone_C1","pricevoucher_C1","pricecash_C1","neither_C2","permhc_C2","dist5_C2","dist15_C2","avail_C2","somepriv_C2","notpriv_C2","device_C2","voucher_C2","cash_C2","pricenone_C2","pricevoucher_C2","pricecash_C2","neither_C3","permhc_C3","dist5_C3","dist15_C3","avail_C3","somepriv_C3","notpriv_C3","device_C3","voucher_C3","cash_C3","pricenone_C3","pricevoucher_C3","pricecash_C3","int_C2","int_C3","age_C2","age_C3","educ_C2","educ_C3","ispoor_C2","ispoor_C3","urban_C2","urban_C3"
"neither_C1",0.226181060751749,0.106244308366296,-0.00547082700754505,-0.00491542990673884,0.0298126236957176,0.0218376254297965,0.0392517490090889,-0.0620907006410427,-0.00325336574302408,0.0355322786420878,0.0130368490139856,-0.00597875307180025,-0.00286895727141057,-0.000135143164304001,3.27173667967691e-05,0.000194668425068533,-4.51636733835337e-05,1.0608308087619e-05,0.000216514930066672,4.59622337801259e-05,-0.000308737617379838,-9.6649161807709e-05,0.000361884978021883,6.67665118961682e-06,-4.8763748960576e-05,3.53617480654597e-05,0.00034257800336669,-0.00169216843708889,-0.000267470323932278,0.000567876158481585,-0.000554276531650221,0.000145075486606689,-0.000351114797058139,-0.00285187767688754,-0.00104048301027442,-0.000323562340321427,-0.000159857586723539,5.23062256936814e-05,0.000144873864298579,0.00664269283347271,0.0112526925031368,-0.000267304607881605,-0.000625722002844303,-0.00128096193940991,-0.0025750518835657,-0.00457023093559787,-0.0064028255236505,0.00210503437376439,0.00161628261975987
"permhc_C1",0.106244308366296,0.174701771422305,-0.0325959066652709,-0.060276040339322,0.0213944008790362,-0.00792975886784529,-0.00991528352269825,-0.103677067629107,0.0319564653888026,0.049248440024124,-0.00172233254777607,0.00354245256617487,0.00316386547476447,-0.000185558241379848,0.000144479742832496,0.0003886936640718,-3.51036965205445e-05,1.23392462022449e-05,0.000379043008946313,0.000170685522883763,-0.000563288150125318,-0.000384436480388109,0.000784241107543531,7.55686142611834e-06,-9.87603309525335e-05,8.1474211441413e-05,0.00406435821545709,-0.0042645776208724,0.000152440143598941,0.0021988095623867,-0.000502605804485489,0.000944401249734096,-0.000730668154975186,-0.00390861708310143,-9.83289620057413e-05,-0.00161638636275084,7.70163799598206e-05,8.63343933970317e-05,-1.86103227484791e-05,0.00871319943335621,0.0155791635095185,-0.000599158389978799,-0.00163149380943029,-0.00190924735958069,-0.00391394827580186,-0.00509280021243896,-0.00696616316987961,0.00266765240241513,0.00118393260390523
"dist5_C1",-0.00547082700754505,-0.0325959066652709,0.0783621574977053,0.070276638306649,-0.00187965567865781,-0.00583735928508205,0.000280958851219605,0.0102673630954588,-0.0472240576239565,-0.0690871162096083,-0.00964302495816828,-0.000199762579006714,-0.00104112932780413,-0.000157650670444108,4.7557844176523e-05,0.000141589565376874,9.7347663214611e-05,-7.55381267860129e-06,1.79966359160587e-05,0.00011707542735911,-0.000224923602833354,-0.000351286279611531,0.000147033918262827,-6.58933968048732e-06,-1.97608828125219e-05,2.5782477799844e-05,-0.00126882864326709,0.000865430960767928,-0.00241494061469044,-0.00255728452113845,0.000100009505678428,0.000463261527848935,8.56845274567081e-05,5.43302104045208e-05,0.000761257416893613,0.00212207735274268,0.000360971865950304,-0.000182801555292356,1.98222323464289e-05,-0.000983414307378873,-0.000665865237388351,-9.67850847099094e-05,-0.000483782642117139,-0.000387160020006279,-0.000870570188954407,0.00166633241326113,0.00242891873838223,-0.000778232197808691,-0.00176085248617432
"dist15_C1",-0.00491542990673884,-0.060276040339322,0.070276638306649,0.127216483916033,-0.00243641267342105,-0.000287454803933492,0.015579456463611,0.00619274833726668,-0.0735587724108252,-0.0848147832823345,-0.00623224178661528,-0.00243424417481077,-0.00235781043378903,-0.000386719238668802,5.98014388009219e-05,0.000240513604416688,0.000141392469992195,-1.24291082017133e-05,7.89186974023111e-05,0.000185342536612506,-0.000475981963959945,-0.000644754349084596,0.000236507711064574,-7.85222642504636e-06,-4.96378104696816e-05,4.38900609740778e-05,-0.00254843561466396,0.00177346547241174,-0.00338729243320529,-0.00427744402847098,0.000108714407028004,-0.000135179147090095,-0.000143547231811676,-0.00057397037680253,0.00104979748234818,0.00213870338201864,0.000279648330490778,-0.00015097476351277,-4.27637727136099e-05,-0.000431449318037168,0.00105791597511887,-0.00138821178364993,-0.00322118221214548,-0.000567567195081187,-0.00137516623719856,0.0024217700180822,0.00376220065101548,-0.000799208328194964,-0.00265524571864968
"avail_C1",0.0298126236957176,0.0213944008790362,-0.00187965567865781,-0.00243641267342105,0.00630979476345339,-0.00429642062440251,-0.000995715596247692,-0.0102477199816979,-0.000555115573125767,0.00159758965639946,0.000378768411094052,-9.92664178753972e-05,-0.000201670178457126,9.87657521171985e-06,1.41134805409169e-06,2.50341404915281e-06,-1.01903971288161e-05,2.47411384626133e-06,1.20776375656059e-05,-5.24280824315999e-06,-2.00337974910454e-06,2.2731622960144e-05,1.74770263993137e-05,7.59958476588146e-07,-1.15526115049816e-06,9.53802787104678e-07,0.000299568372214865,-0.000304858951493317,0.000113268366117124,0.000232779498351177,-9.03952945368553e-05,0.000160643523992528,6.78021918498204e-05,-0.000222914586471553,-5.23603015235204e-05,0.000156443497984703,2.74231619308854e-06,-9.68561255844731e-07,3.10691492545174e-05,0.000418270973004028,0.000680518068068831,0.000273284430916121,0.000556021881714476,-0.000171680323960487,-0.000313783257144316,-0.000327332402688924,-0.000447516488717266,0.000216850281054602,0.000227378604701794
"somepriv_C1",0.0218376254297965,-0.00792975886784529,-0.00583735928508205,-0.000287454803933492,-0.00429642062440251,0.0508597826426013,0.0388692555027624,0.00371645581843798,-0.0222821093163919,0.000421077326136053,0.00355841648419804,-0.00391677140769834,-0.000779537903129732,-0.000142948080472062,7.95037217456476e-06,8.25990154004514e-05,1.91639477473149e-05,-1.72363356586649e-06,5.10803285236095e-05,4.19140663503344e-05,-0.000176360898125241,-0.000137530997969885,9.18616681989935e-05,3.92700514192064e-08,-1.58551852008571e-05,1.35976276624007e-05,-0.000136470105109205,0.000274496642452904,-0.000277189933833307,-0.000354140686502937,-1.03367031950934e-05,-0.000914956107557458,-0.000505675697949919,-0.000550924518608282,0.000126223886956059,-0.000494174373823245,-8.85600996508892e-05,5.50742708560257e-05,-5.391205216788e-05,0.00156051523199834,0.00261456820652325,-0.000755945700786957,-0.00155091527245151,0.000427798124895188,0.000714740254238094,-0.00114427606358438,-0.00155300762718357,0.00040570876389624,0.000126422930435696
"notpriv_C1",0.0392517490090889,-0.00991528352269825,0.000280958851219605,0.015579456463611,-0.000995715596247692,0.0388692555027624,0.059783405085971,0.00307927981311677,-0.0493963599790623,-0.0104096485628182,0.00324967615262088,-0.00607883615971489,-0.00177649843272229,-0.000104331986585483,4.52243193461357e-05,0.000119353280740906,2.30038020502884e-05,-2.42057973378434e-06,9.20122029040945e-05,8.13873567185873e-05,-0.000195799098819905,-0.000198709794191211,0.000186280251294585,-3.54836887034128e-08,-2.65555324539938e-05,2.34953732621255e-05,-0.000532421506870213,-9.56493427402914e-05,-0.000870024661905208,-0.000679046097617311,-4.05873022967492e-05,-0.000397950346059578,-0.000851047494801796,-0.000827085726486074,-0.000350893005908749,0.000169655478714787,4.15756102473421e-05,-1.63929718927295e-05,1.36350545533017e-05,0.00268086127015633,0.00474214260161665,-0.000468502517645517,-0.00106955994649503,-5.86697356444625e-05,-0.00025117741273097,-0.00196235807979771,-0.00290263063555684,-1.72703612224479e-06,-0.000783317151550078
"device_C1",-0.0620907006410427,-0.103677067629107,0.0102673630954588,0.00619274833726668,-0.0102477199816979,0.00371645581843798,0.00307927981311677,0.114187512240033,-0.0326008366348214,-0.0347199234165419,0.000964176508252472,-0.00352675917938751,-0.00207462961726705,0.000702845248160371,-0.000111500459061047,-0.000633657339654513,-2.64264472679837e-05,-4.8609153014675e-06,-0.000512451953236252,-0.000257015895280611,0.0011052724586492,0.000841699711596291,-0.00102397635895523,-5.28248432720898e-06,0.000159054685425716,-0.000119823583525357,-0.00280593674167813,0.00270033197495645,0.00105437292877683,-0.000520847832839703,0.000433151763987494,-0.000292487885451112,0.000750749097989598,0.00596690762096374,-0.00089675669150494,0.00170323790081716,-3.6745899940996e-05,-0.000169155488077208,0.000102284732078344,-0.0106498104219889,-0.0199230913640984,0.00192384742846198,0.0045538141415448,0.00222213646195476,0.00472864623713483,0.00474319180418292,0.00588363789607676,-0.00380157865661775,-0.00112450020531365
"voucher_C1",-0.00325336574302408,0.0319564653888026,-0.0472240576239565,-0.0735587724108252,-0.000555115573125767,-0.0222821093163919,-0.0493963599790623,-0.0326008366348214,0.250216762747484,0.0745941429839824,0.0102498530253878,0.0202248048540435,-0.0010071109682619,0.000307604765687823,-6.72211321423098e-05,-0.00019075168153502,-0.000170634985771546,2.78032507339899e-06,-1.39404542992902e-05,-0.000178396216702568,0.000380923214760532,0.000673256134511496,-0.000139506584196632,1.64781611005127e-05,3.7412135630443e-05,-3.76110817360507e-05,0.00160669258217042,-0.000466253381055943,0.00167846002584506,0.00174848360887819,-8.83317166862062e-05,0.000431374506508622,0.000426715347232128,-0.000157373580877722,-0.00439006341111878,-0.00122883466396374,-0.000405261508317185,-0.000145530406758526,0.000256029116497192,0.00223171756634768,0.00225632876503433,-4.32401377374879e-05,0.000266618389957803,-0.000881218808129358,-0.00147135789870586,-0.00292386152450635,-0.00456906105044571,0.00122626066202346,0.00324733748805268
"cash_C1",0.0355322786420878,0.049248440024124,-0.0690871162096083,-0.0848147832823345,0.00159758965639946,0.000421077326136053,-0.0104096485628182,-0.0347199234165419,0.0745941429839824,0.240037582148537,0.0142274381360007,-0.000668200861896844,0.0155923402550859,0.00024625691778627,-7.55895667449839e-05,-7.31199015675189e-05,-9.16147189153247e-05,1.70544577023062e-05,1.78094474531158e-06,-0.00014766413989731,0.000268721440942417,0.000445912199418192,-3.54431168558803e-05,1.32494332123029e-06,1.78945880297356e-05,-1.99656627488635e-05,0.00131550392949519,-0.00161306649876911,0.00276160114181888,0.00352712101620411,-0.000218137146492749,-0.000486829275363432,-6.2696998116687e-05,-0.000650843427150561,-0.00102444042400412,-0.00577598211179675,-0.00057746622086299,0.000328069068616561,-0.000267876774023958,0.00399480098522748,0.00515649051153247,-0.00199359849391765,-0.00357781806410487,0.000697815898217836,0.00142162623503712,-0.00411705105535356,-0.00592920541435275,0.0018184402988731,0.00335586795841833
