"neither_C1","permhc_C1","dist5_C1","dist15_C1","avail_C1","somepriv_C1","notpriv_C1","device_C1","voucher_C1","cash_C1","pricenone_C1","pricevoucher_C1","pricecash_C1","neither_C2","permhc_C2","dist5_C2","dist15_C2","avail_C2","somepriv_C2","notpriv_C2","device_C2","voucher_C2","cash_C2","pricenone_C2","pricevoucher_C2","pricecash_C2","neither_C3","permhc_C3","dist5_C3","dist15_C3","avail_C3","somepriv_C3","notpriv_C3","device_C3","voucher_C3","cash_C3","pricenone_C3","pricevoucher_C3","pricecash_C3","int_C2","int_C3","age_C2","age_C3","educ_C2","educ_C3","ispoor_C2","ispoor_C3","urban_C2","urban_C3","logLike"
-1.57414497868494,0.641451454097301,-0.0472544399221479,-0.429777395239659,0.215821727902487,-0.0308548227550545,-0.175745665661332,-1.43659984206338,0.145679430998827,0.363317254187059,0.213718883114221,-0.408736138907658,-0.252125854861691,-1.55202709440726,1.02036814290855,-0.140304243633632,-0.178774299320776,0.129277725271914,0.143327490966391,-0.225867237798759,0.457632781223644,0.168228540530533,0.428018195567599,-0.00789944481502601,0.104564447651419,-0.0522285802227588,-1.39742034364128,0.959421235240508,-0.239139567583598,-0.218946103430566,-0.00116226108773786,-0.120213968983478,-0.211140516005521,-0.684567832384427,0.16125960923969,0.361138092811014,-0.525188949212288,0.108042697765389,-0.00239674318266023,-0.136892940307648,-0.247425749964489,0.0248467156671062,-0.117404301778068,0.0328715697356535,-0.0958090523958996,-0.0936824857961218,-0.10723349122984,-0.0172442577867871,-0.0380338299568326,-3397.30252335275
-1.62614869177471,0.567847184621419,0.0257017499447287,-0.496985803962607,0.126903685951536,-0.0305614989710692,-0.207522304357262,-1.82304366722761,0.141418201673245,0.378064992580085,0.370579045843827,-0.45182775418463,-0.341704058995933,-1.57965168554254,1.02491822000218,-0.0247155680219666,-0.269615844088438,0.283300426491766,0.180726642867778,-0.298573689680079,0.686392052847666,0.142812744365499,0.446555838804281,-0.0140232546156378,0.0968317485515715,-0.0679669544000195,-1.3469727438636,1.08641005454196,-0.252289918796128,-0.167604410709257,0.0906099724632208,-0.205708613555827,-0.28509392180399,-0.654043160403513,0.131689266242413,0.346213010811083,-0.316015402004231,0.091129507340004,0.0390935592607408,-0.208213290420963,-0.336825143050202,-0.008808558963139,-0.127218854583883,0.0614297050727373,-0.150243718446309,-0.161780727910475,-0.196953097321957,-0.0492689286707119,-0.0830033344813327,-3341.56697035756
-1.64603763915399,0.538178340632779,0.051499743127848,-0.519493807638333,0.100714664311128,-0.0322305242744972,-0.214203894952643,-1.96279530392413,0.143449351467184,0.385406783054699,0.412071082322707,-0.471543854139037,-0.366253944143066,-1.59008270813191,1.02176491622049,0.0156444390970421,-0.303618414195247,0.308388648494156,0.189917428332086,-0.320729647567408,0.778563510831074,0.134270507002093,0.45337212042347,-0.00640163940241142,0.0862311186963823,-0.0775628032196391,-1.32325263734785,1.15229260512168,-0.25508448882313,-0.14355492586009,0.0543644869126169,-0.244194605355621,-0.315655574296076,-0.631135772764212,0.120031615120196,0.340580566161995,-0.211914064403277,0.0723411473781329,0.0232161977421846,-0.245045083466148,-0.350392512799626,-0.024041013991909,-0.124988215071868,0.0695053355802057,-0.161953339139196,-0.195794645161802,-0.214346552876534,-0.0684102331103152,-0.0840988474454891,-3319.27706911305
-1.67822998382542,0.486137079511594,0.0817679231785855,-0.541369169283131,0.12742254505569,-0.0403325310946594,-0.208269443891586,-2.12383727864735,0.15465639973451,0.403739968633778,0.418671067038449,-0.476381082334106,-0.381479262526159,-1.59807107690224,0.964647241036309,0.0561518160722707,-0.366506387189847,0.369082010492908,0.180733583868357,-0.321711915712928,0.883184445609593,0.12127325638871,0.462257159537786,-0.00211434556668454,0.0712199002760883,-0.0928326441733164,-1.26530904483267,1.25501554908173,-0.244926526062718,-0.137309365403923,0.0998002202286408,-0.292068951254999,-0.365541399856202,-0.588927227278955,0.10353738763856,0.335826409316326,-0.137502491545555,0.0561628005204135,0.032834090512874,-0.336517123059734,-0.272517005603049,-0.0560147538932829,-0.0911269352004022,0.0685765805324509,-0.133061606168714,-0.275212799229343,-0.159486467888233,-0.127266421954581,-0.00761996731072256,-3300.27254757279
-1.72421143686192,0.438804389375681,0.126972996575959,-0.56140904590249,0.0534071844918656,-0.073527170342208,-0.201203522457443,-2.31815822685983,0.165710946047029,0.417133271872733,0.456600783788128,-0.480735487918675,-0.390860713735662,-1.57441450282278,0.874747174688883,0.111550523252715,-0.477003879139841,0.3395771652089,0.149624110382782,-0.328586443543427,0.90719604814925,0.0971856423085202,0.462168204859517,-0.0365411380354076,0.080791189776393,-0.0734839059084584,-1.18573930788023,1.36751742778769,-0.250250572914266,-0.1263956892797,0.132399351027697,-0.341910484173963,-0.422308258708391,-0.504709610765772,0.0827630900977148,0.34238089253954,-0.154726405503907,0.0681061030644702,0.0293704292754116,-0.424666983828974,-0.203660985906998,-0.0883562214927543,-0.0538798395582212,0.0796099018493531,-0.107288585534234,-0.349339415268912,-0.117248403235901,-0.183768967928277,0.0710842152451436,-3282.84399691095
-1.75624719841148,0.426981823611192,0.146234536337783,-0.556156415858159,0.0684298332525366,-0.0835429417039298,-0.201303804058313,-2.37950652166521,0.177246294424033,0.425928831630948,0.46946947473213,-0.494024591953679,-0.403055665890661,-1.54755299368727,0.827776723526196,0.12383179101543,-0.520660650215704,0.335549042278491,0.124466266152422,-0.326350656347543,0.893782597167354,0.0822049388372943,0.459144316443553,-0.0753225399551893,0.0948297526919905,-0.0560900299742885,-1.13813635847879,1.38373741906613,-0.245137680965858,-0.154607632380527,0.130683973862572,-0.354679235859601,-0.429438675970848,-0.542125038456042,0.0727941377720513,0.347762901955952,-0.143244782513036,0.0538612372772034,0.0139050681641039,-0.442243705278756,-0.195888491431281,-0.0967166658560428,-0.0423915911500081,0.0967505433572576,-0.104214574775601,-0.363156453571864,-0.119203000231427,-0.1966941352031,0.0966255983616924,-3276.12550073337
-1.94850351304864,0.396264763154613,0.254440650530696,-0.47885113020758,-0.039644911226769,-0.14317598750008,-0.216221245674706,-2.57272043408874,0.259523113016042,0.489484181318338,0.548843574962144,-0.532204635893593,-0.428995895943089,-1.40384951455697,0.602198543366723,0.0546360163528606,-0.559932257062097,0.277000367387428,-0.107367524736945,-0.187615438833156,1.02407654212573,0.0165264074768174,0.466462624811165,-0.0998214359592602,0.123847526193377,-0.0405836926915091,-0.88817850679791,1.50035981994227,-0.263516503751435,-0.26208962444136,0.183861765362253,-0.258009682307632,-0.383843484878417,-0.710086944357938,0.0649156937826017,0.407057017641037,-0.0679534437975841,0.00717318582182778,-0.0236560496661968,-0.433492751229513,-0.163647064128795,-0.0977454678306754,0.0152287455793292,0.243382238092952,-0.0846959706523561,-0.349233434207265,-0.136598554441704,-0.218217666318674,0.263862273380972,-3268.30376302212
-2.036291968756,0.374650437709144,0.294112076577308,-0.44030874339419,-0.0297373221675346,-0.154187459252297,-0.235050904473371,-2.64152447207567,0.292968278891504,0.518850062455381,0.562183412113919,-0.538004863123107,-0.438693644218549,-1.33469151594156,0.514683844932193,0.0254548814460239,-0.56400623427762,0.29563181182416,-0.196807647569492,-0.137849646315775,1.06355586056994,-0.00971745864151407,0.475047171970105,-0.145271296794102,0.13136830326204,-0.0235258683386644,-0.799051608595049,1.57073683091787,-0.30179829945042,-0.266162287624455,0.178185791004073,-0.210940453042698,-0.351023675641314,-0.709458159303177,0.0763436828221501,0.441282449543901,-0.054058084040241,0.00347086800273826,-0.0268423112294959,-0.414455253617457,-0.167648553177747,-0.09146100132212,0.0335082523785316,0.310983804260981,-0.0862182408626175,-0.330557088161374,-0.156485750740426,-0.217682493596779,0.321755799770136,-3259.40276117483
-2.26663926695704,0.278142649462771,0.362880244898786,-0.33019134587363,-0.061661042228857,-0.149003983243792,-0.358585787717193,-2.64829959181337,0.368738931550473,0.60183425158784,0.617823551059127,-0.571577550994592,-0.453493199245953,-1.12936736090261,0.459431546747414,0.0153659881183011,-0.478780892237501,0.290359200186345,-0.257498563750967,-0.213184847661366,1.14992338189551,-0.0679868327062865,0.546236157731168,-0.236825807897831,0.188061865412104,0.0461189878978261,-0.635153390142249,1.70743007964241,-0.398888654142916,-0.311634320605106,0.213779935050845,-0.24015285223249,-0.302102230430778,-0.723425648429647,0.137383149475757,0.539643600879508,-0.0116608600498376,-0.0228151410184574,-0.0534977312011293,-0.397859396939471,-0.135257053366376,-0.0808997515746828,0.0876267665028709,0.450076841039883,-0.0859177512570218,-0.316350331054253,-0.149325337257295,-0.230892048947758,0.473826475863185,-3244.75087320281
-2.77414195483663,0.00914371632986144,0.482884814437576,-0.0959497445670669,-0.080405106765389,-0.167500952727416,-0.627408073907414,-2.76369320588714,0.515823286475773,0.761643695244584,0.570450742835056,-0.547246004519105,-0.426199831069722,-0.683312629675499,0.45490259982959,0.141723253973312,-0.33747866964935,0.292247770822579,-0.423405878005371,-0.332029417910049,1.18385079781325,-0.189119225302816,0.711953275922744,-0.159101442632185,0.125058368495177,0.024874802156747,-0.312519513113969,1.89232408360168,-0.542460111802938,-0.562125097850693,0.236569070636051,-0.280496879684433,-0.301431850726661,-0.719849105028194,0.282581112866282,0.766495688946703,0.00298042947825827,-0.0329527189723273,-0.057535804131303,-0.384476556591594,-0.148335243458354,-0.0642112169299894,0.179681391938771,0.730555626786012,-0.119810294768258,-0.294662991087479,-0.211824498884937,-0.258108077909631,0.727997391993385,-3216.33219057155
-3.22939534214602,-0.25113008659122,0.59754571872739,0.0926318849835018,-0.170910144907856,-0.36926387711248,-0.73072150313192,-2.86569847303651,0.663592274454253,0.889431708053188,0.384188984743223,-0.4430107635569,-0.321577864964182,-0.312257236001903,0.540090400228582,0.291022146674835,-0.166371821434039,0.316410164093987,-0.465392426295378,-0.379818024201039,1.24526340736761,-0.297215575033722,0.819811543244652,-0.240404615946892,0.166245632137307,0.0738615977871828,-0.137644475012121,2.07262110222036,-0.662510703485626,-0.744025568190695,0.235468619706876,-0.0960022592984243,-0.320323173423856,-0.812213715378006,0.415057996380638,0.934971939042222,0.038931297806668,-0.0324732232876648,-0.0517933289987936,-0.48361860512093,-0.196979469004353,-0.0707773438822468,0.231548140509278,0.883014129429249,-0.134210224283421,-0.378153249968784,-0.286902501612168,-0.329841165923455,0.899138294632578,-3201.77845536999
-3.73730365181145,-0.427801730471874,0.750360803292346,0.32668592621302,-0.171546726415369,-0.722591312082633,-0.696032140226861,-2.91772397913514,0.84381099517399,1.00850170887764,0.328012608079722,-0.395621852061256,-0.282011208028051,-0.00334514891403304,0.646972314403368,0.500964752538333,-0.018422622885772,0.316177295827137,-0.433098310425493,-0.331498407120682,1.26913801987184,-0.420037928661901,0.857811283454791,-0.206476336841617,0.137134172005289,0.0609119001558341,0.0171075982760363,2.22209154196274,-0.916514857689184,-0.798966680986608,0.250096425390162,-0.0662221236878518,-0.123670120970537,-0.922060690710571,0.469789548848929,1.061114676678,0.0287155247448477,-0.0359852707464293,-0.0412860864088212,-0.627221104571521,-0.25192828542748,-0.0886806044966567,0.274972619693616,0.993614817682183,-0.118307449695198,-0.505416999311513,-0.363563323664647,-0.407142742267744,1.04913280036387,-3189.37711594428
-4.01517537756435,-0.462428267128716,0.86437614395449,0.461585912503602,-0.139631499835321,-0.924518970024692,-0.661555936817921,-2.89358760030035,0.941307190419542,1.06526814276102,0.388054127880916,-0.40466560922824,-0.30236738951677,0.0921898172488956,0.652341291877089,0.601386346650719,0.0699933237667434,0.321812438625676,-0.340246631705452,-0.248920397411343,1.32220949888893,-0.49854459574702,0.814176672606031,-0.217117962607625,0.128153991513962,0.0651036706496995,0.0384945403469521,2.26387064237458,-0.920620150444709,-0.943693090225214,0.241456054539627,-0.0329420308587784,-0.164883520549819,-0.839517957293525,0.428059665923575,1.09325784609889,0.0232742546186439,-0.0561777883786109,-0.0418643365914693,-0.649287260434232,-0.274417853185893,-0.0751794939111988,0.284541894352447,1.05189196409061,-0.0819830031775829,-0.534003042245384,-0.384201104902469,-0.395635716946929,1.10322698160915,-3176.37856136701
-5.2107763531508,-0.665030675941008,1.64374318514779,0.72671872289502,-0.257926743426838,-1.34395641580369,-0.979740563156198,-3.0714628440894,1.26010233717254,1.26126109492361,0.0319488155496036,-0.2201086767336,-0.138384581280153,0.285542881189154,0.2143674467086,0.937859526672316,0.56294810803485,0.320526398127174,0.182806200441712,0.324810306962579,1.55687278082216,-0.943647545609755,0.36173094010327,-0.333898453737268,0.12472612274565,0.0747361879682047,-0.196484371982706,1.9251421058141,-1.21551723974409,-1.19961651058362,0.217538579810818,-0.337143606525055,-0.322850385246015,-0.692652510323775,-0.0732545901836408,1.04682491511107,0.0734334932438409,-0.15038068218566,-0.0599490991951567,-0.568514563334022,-0.228443440793026,0.0875307693868979,0.263434470582899,1.24910098273518,0.208355352269257,-0.539448614621368,-0.267575819726614,-0.131776207254311,1.22709903650654,-3168.47680313952
-5.63233379173885,-0.715630871600618,1.92376496287114,0.822052779688572,-0.248169081678212,-1.37080049155539,-1.18608923543088,-3.17402687827448,1.33838024188319,1.30908304088344,0.0102411931266956,-0.215625981364071,-0.140232796529965,0.317556873831297,0.0250329119043837,1.09009038276323,0.712055207494299,0.284940185482007,0.387501938770861,0.442602089210287,1.55501496619045,-1.12390870739507,0.167535176736874,-0.294481557617319,0.0836033708330129,0.0457214648932782,-0.42388755137367,1.94831687354894,-1.16425430445768,-1.15833772230981,0.188523607812638,-0.254136347888308,-0.32908191620224,-0.764534732513937,-0.186186108056661,1.04462878857192,0.0394895550862776,-0.153499497690419,-0.0523857077769504,-0.550759289240616,-0.159334215778309,0.142801389128975,0.254302231017272,1.27680730004781,0.335845012119256,-0.543097650960431,-0.179942075337882,-0.0339894637366687,1.26540602586696,-3146.56230641447
-5.7615374175496,-0.732783387060435,1.99281592652915,0.889313174643697,-0.263467047742695,-1.41213180128677,-1.19444811823631,-3.22223158739699,1.36026910301398,1.3117417926674,-0.0400403441716185,-0.187179653036776,-0.117318403678813,0.267164865670768,-0.095704347729796,1.12986789466508,0.761348641773,0.282426879100713,0.365476768841634,0.383326259921561,1.60673767247603,-1.18720488108578,0.0978990442627758,-0.300691739326164,0.0789828204954492,0.0411371494892352,-0.52829931260069,1.95123052851563,-1.00512455807971,-1.17047187705282,0.168829192975012,-0.305333149433041,-0.212306182488056,-0.760028985015205,-0.178669869893699,1.05180730885069,0.0152566724660089,-0.140600701017666,-0.0359454742188438,-0.542285100369762,-0.138506421355691,0.168438423044794,0.225156796611428,1.2636331358935,0.368343202458848,-0.535088105424273,-0.156346010782918,0.013947291311713,1.2467757723187,-3139.47202392749
-6.33912431741346,-0.797111666885883,2.13329960894989,1.47603803252057,-0.197074494886758,-1.72212814128674,-0.932985143282572,-3.43263366398014,1.40433709179387,1.20804601442311,-0.0873769765690028,-0.129374211554087,-0.0968262454302526,-0.362835580531951,-0.811214399632765,1.28718387607101,1.05444415456618,0.235750979265758,-0.360793472209555,-0.436108854631822,1.85006197493725,-1.49205866674578,-0.300605403629906,-0.276088335138175,0.0102504601452789,-0.00454231939467934,-0.75438394927264,1.32621095963107,-0.542854727159504,-0.627622186281655,0.113049791615091,-0.28653966035136,-0.376720273913453,-0.737236129466049,0.0474998284625702,1.12138682809364,0.00877671356837242,-0.118292496480841,-0.0286632138262282,-0.563478025516934,0.130869430161165,0.282780255425466,0.000626677694755218,1.01578604994656,0.494266042216185,-0.492816311258,0.0707254016444495,0.280642596350478,1.07343573331651,-3117.73480012496
-6.43509875806475,-0.820563484106338,2.10155313305368,1.66900745789498,-0.197814904710831,-1.51160569184694,-0.884027185448698,-3.54431894619979,1.24659275727366,0.988876515828209,-0.115733650400447,-0.127818129571635,-0.0972310411786339,-1.16467720739788,-0.495950284138357,1.38535199782195,1.21487700692084,0.211396181746072,-0.843207034060374,-0.453677423164626,1.7657715977043,-1.43925610657701,-0.619713595180596,-0.410295248066898,0.103683590217662,0.0551916060127581,-0.329023512060392,1.32585621675668,-0.24308501184617,-0.470196615664906,0.134900653143385,-0.284239723443373,-0.317397371378695,-0.684727246535159,0.122133577185729,0.814206728950097,-0.00135944287735227,-0.120168995423924,-0.0823397364002962,-0.569454197263671,0.368424385739732,0.256095574742395,-0.0824108188719899,0.883204717431765,0.386936379089999,-0.370089955723262,0.160270333786499,0.361885780168894,1.0467131704315,-3082.60506478528
-6.40500319505906,-0.792859801016013,2.09810570809592,1.69647157095461,-0.203874294261754,-1.4317811280536,-0.819733525620451,-3.50369578549538,1.1920464426258,0.912136621525799,-0.195918444647751,-0.0969363185670005,-0.0701754501448619,-1.4654912087087,-0.514452569663276,1.38818753486111,1.14081492397012,0.192159554793977,-0.796098897259856,-0.568221209790476,1.76680593045447,-1.39196332766557,-0.694488709959877,-0.392512370781017,0.101804938703027,0.0488268963733618,-0.102118297630716,1.39375194263489,-0.217284027970587,-0.450986583140346,0.149785633671717,-0.219475409366768,-0.298043145540308,-0.684636831785754,0.13350029372115,0.713756180639495,-0.00263587830581554,-0.111723555365758,-0.0899335338913257,-0.541125187914478,0.40034082911285,0.241438716003422,-0.114586902121634,0.896418649096981,0.30229968483973,-0.296711292668019,0.120281879916452,0.365764934335697,1.08227891762574,-3067.86045887957
-5.98479950780572,-0.865259767787648,1.93685914013315,1.51062853179913,-0.185750911357432,-1.13783180385708,-0.656620935159802,-3.54664855128513,0.865247191838801,0.576629879314607,-0.124577207575662,-0.166902963016337,-0.127187868546815,-2.0504673766863,-0.708054425083965,0.889301138998004,1.00570320471736,0.104308783108043,-0.484838843936044,-0.460373956680182,1.67180880588312,-1.11153160352805,-0.706137677659047,-0.326418397137943,0.109760932007886,0.0498276117866517,0.0844761210473687,1.38687659641686,-0.40237169053257,-0.739887992247698,0.140122212538267,-0.125409452506921,-0.170710236212202,-0.584553473973859,0.565692645299498,0.951194530456117,0.053339779824799,-0.105177412206767,-0.110755178386121,-0.697425320998809,0.401608494792903,0.0394790990665073,-0.178310485217706,0.809150813428323,-0.0039957045001443,-0.30203092135445,-0.120374649237236,0.104043693746767,1.26683635205129,-3038.84422318331
-5.79247771694417,-0.878266801756445,1.85473821790978,1.45983896364619,-0.16522788802332,-1.10629236137098,-0.59731098658663,-3.49587537124507,0.769215063722209,0.488714681196469,-0.124195424723672,-0.186637668532941,-0.135621272000731,-2.14184652085681,-0.739965356420314,0.730370915940539,0.905175201543838,0.0810701528949283,-0.457776320306691,-0.364781602977841,1.67518257581088,-1.00997084093631,-0.660168867356516,-0.306872026930785,0.107174622731541,0.0492088383684203,0.0493474189020642,1.54287733271979,-0.450044983411147,-0.76457796682847,0.147249605900915,-0.219772276156739,-0.273393000309571,-0.654078768130401,0.631921006893356,1.03371177228819,0.0323916535446088,-0.0842434853318578,-0.0959242827391784,-0.699189619715412,0.373716548088949,-0.00823201182920203,-0.199077747773828,0.805398084031692,-0.0958971931469966,-0.278601890871012,-0.211451002490753,0.049327544858509,1.29540419860125,-3026.30330030369
