"","neither_C1","permhc_C1","dist5_C1","dist15_C1","avail_C1","somepriv_C1","notpriv_C1","device_C1","voucher_C1","cash_C1","pricenone_C1","pricevoucher_C1","pricecash_C1","neither_C2","permhc_C2","dist5_C2","dist15_C2","avail_C2","somepriv_C2","notpriv_C2","device_C2","voucher_C2","cash_C2","pricenone_C2","pricevoucher_C2","pricecash_C2","neither_C3","permhc_C3","dist5_C3","dist15_C3","avail_C3","somepriv_C3","notpriv_C3","device_C3","voucher_C3","cash_C3","pricenone_C3","pricevoucher_C3","pricecash_C3","int_C2","int_C3","age_C2","age_C3","educ_C2","educ_C3","ispoor_C2","ispoor_C3","urban_C2","urban_C3"
"dist15_C2",-0.000236519748486759,-0.000209175331433793,0.00086612107724283,0.000987326641532484,-0.000319513903681587,0.000211643042855701,0.000234323349563443,-0.000194776135243146,-0.000849603218306428,-0.000465727519095214,-0.000605746485824466,-0.000311581022617817,0.000269321058221519,0.188910768899499,-0.542412904066045,0.832835058488724,1,0.084789906655033,-0.00423910468492324,0.0101455646921159,0.0773517800589549,-0.216686554030904,0.0743385524137963,-0.37590119660067,-0.00749626927760893,0.194396493341659,0.00246298462812436,0.00456561542179237,-0.00713083619067657,-0.00765883480577313,0.00236742300639832,-0.00276791080714986,-0.00292284562057617,0.00166979490291941,0.0118533091050391,-0.00348813420932747,0.0110756798615537,0.00405596169829563,-0.00903439329122372,-0.0107544673031322,0.00489906912440158,0.00979816616266226,-0.00567603903407255,0.00639062649694737,-0.00324922402082404,0.00655838798090656,-0.0019683031064643,0.0043755273169517,-0.00299775041699305
"avail_C2",0.000298287432735129,0.000394781620940305,-0.000360852708220031,-0.000465999258058763,0.000416513434159054,-0.000102205588560704,-0.00013238720691446,-0.000192364841363605,7.43283216181268e-05,0.000465495238499333,-0.000160531918423068,-6.45262604296252e-05,0.000343864754520066,0.546108055276127,0.388092631950998,0.000196349341620683,0.084789906655033,1,-0.26436434367391,0.0386658057266974,-0.02485211235628,-0.0215053893143418,-0.09076372909318,-0.070858644991507,-0.0614695243027018,-0.157446837141865,-0.002904033860825,-0.00898766711454484,0.0069852607853882,0.00559384467568925,-0.0100818945501414,9.36053747924114e-05,0.00231613293616947,0.00248288675732162,0.00338877420031436,-0.00791004187739186,0.00410373697441237,0.00336988311754089,-0.00641434593596029,0.00332300978258856,-0.000784299223055994,0.000290634365968765,-0.000168588613051,8.15313185271584e-05,0.000205283559837782,-0.00425782618574838,0.00129052004427605,-0.000209549334937373,-5.46183151268783e-05
"somepriv_C2",0.00189754511915497,0.00377982955943975,0.000267960339115204,0.000922232864714428,0.000633733633448924,0.000944058294373325,0.00156851069776211,-0.00632086081897598,-0.000116158529886492,1.51510664897723e-05,-0.000750752062725829,-1.86703891428956e-05,0.000152755111358228,0.121685087505971,-0.19593007576358,0.0279176211050741,-0.00423910468492324,-0.26436434367391,1,0.471022036528967,0.18424823434637,-0.0435726997947367,0.0300998817577418,0.118294853061646,-0.127524510978014,-0.0214952621864791,-0.00223965310021558,-0.00657202439526666,0.00263471860294921,0.0029164732777134,0.00350129702994326,-0.00960303442237494,-0.00731954694123379,-0.0176198477275388,0.00439044276985872,0.00149577067894365,-0.00125136598363405,0.00541571609888653,0.00202123626977824,-0.00738931433869469,0.00596279813078357,0.00351818250556038,-0.00294391847346429,0.00715925073872399,-0.0068769900168023,0.00613950356599618,-0.0034927695943819,0.00878761952833548,-0.00208101452977653
"notpriv_C2",0.000441880711650429,0.00186715369418957,0.00191224967184241,0.00237593986296267,-0.000301778567423641,0.000849776236787056,0.0015219439397577,-0.00347762471238855,-0.00163064519503831,-0.0013780578645662,-0.00170199108635159,-0.000182386548919849,0.000235659551035653,0.315060527015536,0.0127068108504307,0.116079062335334,0.0101455646921159,0.0386658057266974,0.471022036528967,1,0.148972052580178,-0.10950691729581,0.181210827642092,-0.0554677729130963,-0.183286021155579,0.111082976531244,0.00466061160622546,0.000243348029198795,-0.00939044279546346,-0.00954815785029857,0.0090187009441189,-0.010065010370864,-0.0155977822659493,-0.00095203406853432,0.0119112233899262,0.00222269672490542,0.0148452301741166,-0.00279358013484968,-0.00886601531417587,-0.0120592532766291,0.00850404063970215,0.0124858059773401,-0.00790111049834885,0.0132377350709827,-0.00815476731055366,0.00331061130209908,-0.00123853915666289,0.0136165038848606,-0.00795820714128999
"device_C2",-0.00257874350025057,-0.00535338745803662,-0.00319174770990862,-0.00530109416621042,-0.000100184925398366,-0.00310643140583923,-0.00318102499181328,0.0129929198394289,0.00302500402396625,0.00217876010409252,0.0017754165830165,0.000809762901691943,-0.00093893572231973,0.43147693407491,-0.0515744130295878,0.215563898756237,0.0773517800589549,-0.02485211235628,0.18424823434637,0.148972052580178,1,-0.0715345381994622,-0.151271008571558,-0.180357704735783,-0.226459352503584,-0.207542251532551,-0.0234900232408348,-0.031412204136779,0.0287808675113989,0.0276202522708356,-0.0370599893031641,0.0182197765714908,0.0237717539798926,0.0454296655805525,-0.0203714074030474,-0.02278267228402,-0.0216859626188376,0.00720747301736136,0.00631599398006064,-0.0114484261602331,-0.00113990943206224,-0.00962616563190214,0.00884183594411346,0.00113843031330483,0.00786642515053789,0.00830252420360966,-0.00109534251121312,-0.0123998619803494,-0.0026499354866442
"voucher_C2",-0.000313611775886587,-0.00141937883920613,-0.00193655744130167,-0.0027896195262747,0.000441616422626448,-0.000941099911396379,-0.00125415535783535,0.00384388389075558,0.00207703830932998,0.00140453355886137,0.0016969047380908,0.00086585867495135,-0.000346379805873497,0.132776979388351,-0.0325090090346452,-0.138107809170622,-0.216686554030904,-0.0215053893143418,-0.0435726997947367,-0.10950691729581,-0.0715345381994622,1,0.00450976632549399,0.366873013679354,0.726270266573909,-0.299758052924523,-0.00751708329757759,-0.00314611192998294,0.00655975046230655,0.00913588777147524,-0.0103847319349279,0.0118864803039741,0.00817595853813996,0.00963044936344313,-0.0295915436777644,0.00186429348204997,-0.0183345469867074,-0.0162823231031661,0.0142028841702674,0.0143652375026636,-0.00983848868472971,-0.0202333703307306,0.0121966901435992,-0.0107826149787868,0.00733072769318588,-0.00506243631769541,0.00218654862676552,-0.0169029206136654,0.00840040365186927
"cash_C2",0.00117681223319703,0.00290178803386982,0.000812323608448429,0.00102550633546586,0.000340270784526184,0.000629958318076615,0.00117826025457132,-0.00468646481924694,-0.000431321633716161,-0.000111881175738807,-0.00103328543242966,0.000173556828352346,0.000533245699312459,0.289691835127184,0.0794482372299205,0.0928212771384377,0.0743385524137963,-0.09076372909318,0.0300998817577418,0.181210827642092,-0.151271008571558,0.00450976632549399,1,0.357625787564358,-0.241586788535051,0.774500284453033,0.00421511837586179,-0.00101925004151829,-0.00481382598221267,-0.00396550465298018,0.00473727905902888,-0.00275024676504599,-0.00754268447298292,-0.00755276883990217,0.00412794534724027,-0.000411175882702896,0.0111153073946305,-0.00445256081575169,-0.00574385812610914,-0.00405453906165379,0.00377965978446055,0.0111147564077964,-0.00720476698820495,0.00395700503664148,-0.00426797781540334,0.00183512416646027,-0.001286830610189,0.00361951415346042,-0.000220610868420719
"pricenone_C2",0.000213268602274311,0.000274656041955991,-0.000357589745989192,-0.000334439429052293,0.000145337806016048,2.64527345032535e-06,-2.20462531441916e-06,-0.000237479029072136,0.000500434102114211,4.10822320754676e-05,0.000543746917917052,0.000243663943114935,-0.00040832541740754,0.327104534871909,0.149483532719281,-0.438923369827823,-0.37590119660067,-0.070858644991507,0.118294853061646,-0.0554677729130963,-0.180357704735783,0.366873013679354,0.357625787564358,1,-0.1883098647878,-0.162855476041232,-0.000829222576059995,0.00137708532090975,0.000235179682054652,0.000742121477567853,0.00262502296852399,4.55128625640108e-05,-0.00104902567333102,-0.0020834644082722,-0.00850030244140331,0.00703863514453133,-0.0112478213652563,-0.00376330717368365,0.0107160067110933,0.00816637189282555,-0.00372534299113927,-0.00761762698934026,0.00421653369553561,-0.00372353616332261,0.00158861868263168,-0.00497719618432316,0.00151163534951967,-0.00379494051729166,0.00273135197250148
"pricevoucher_C2",-0.00150641822391685,-0.00347144648497839,-0.00103712175130869,-0.0020446431165029,-0.000213672752559802,-0.00103290567072282,-0.00159566339493219,0.00691534344375633,0.00109883097177089,0.000536609892946501,0.00148070486368214,0.000670539435511776,-0.000366511409649524,-0.271054539838223,-0.0402395265391539,0.0209558069932135,-0.00749626927760893,-0.0614695243027018,-0.127524510978014,-0.183286021155579,-0.226459352503584,0.726270266573909,-0.241586788535051,-0.1883098647878,1,-0.137881039652441,-0.00464733679787927,0.00245502401732415,-0.00197876229608561,0.000558813023755798,-0.00862405791846069,0.0106740603963119,0.00410273820308568,0.0233033644921443,-0.0257957041911204,0.00323954829450908,-0.0108482946463544,-0.021986468360976,0.00866373482757148,0.0104533005731785,-0.00874753712811899,-0.0176488197420187,0.010962048256851,-0.00641339223609401,0.00670522330381189,-0.00511259834529941,0.00333742703166638,-0.0152536465349224,0.00509761505087363
"pricecash_C2",0.00112033381559294,0.00293706358490518,0.00138775658701586,0.00185411354831938,0.000180922594779942,0.000908484939742456,0.00144788431155258,-0.00534287280622874,-0.00113292056730582,-0.000614024848187879,-0.00148186352616296,-9.70590746160535e-05,0.00066652711688617,-0.113450287461054,0.0657796352056179,0.173745705936708,0.194396493341659,-0.157446837141865,-0.0214952621864791,0.111082976531244,-0.207542251532551,-0.299758052924523,0.774500284453033,-0.162855476041232,-0.137881039652441,1,0.00771688749572128,0.00116323923227914,-0.00674686037147491,-0.00668306187004639,0.00782267102556389,-0.00517538865219021,-0.00974282030357751,-0.00980590407087628,0.0107596670109225,0.000145456970450971,0.017528687187477,-0.00279333016340755,-0.0106018519384378,-0.00524718822874965,0.00532619002241154,0.0140199988339457,-0.00905443632769594,0.00554523211545722,-0.00548347254907314,0.00114232870998731,-0.00105714450626907,0.00841360083458162,-0.00259653905828357
"neither_C3",0.00310596806210492,0.0419284640761075,-0.0195440881079868,-0.0308082905749892,0.0162612517328766,-0.00260925128611328,-0.00938924986422075,-0.0358042186245505,0.0138496952804938,0.0115775897935589,0.013679018289825,0.00487908242147644,-0.000961555003494868,-0.0111188704286318,-0.000703776142410861,0.00491230436700909,0.00246298462812436,-0.002904033860825,-0.00223965310021558,0.00466061160622546,-0.0234900232408348,-0.00751708329757759,0.00421511837586179,-0.000829222576059995,-0.00464733679787927,0.00771688749572128,1,0.0604978630519231,0.250838035862352,0.165103580603684,0.446131333448601,0.140383586679942,0.177985627259827,0.231523232587913,0.166694887150307,0.014048307578797,0.31043124748914,-0.127422698457694,-0.249749298379738,0.0014539082730538,-0.00117319397354549,0.00679629686284662,-0.00293867267220247,0.00403904877206162,0.00840676051788771,-0.0062789842404476,-0.0115097954538198,0.00811580771783765,0.0122358213336668
"permhc_C3",-0.0285732030099753,-0.0819352577292039,0.0248269111836437,0.039929557600063,-0.0308201529649218,0.0097744705325963,-0.00314148594644653,0.0641728471855355,-0.00748526617734852,-0.026439674528522,0.0197466911694151,-0.0060368158992043,-0.0165447790015369,-0.0181469457143369,-0.010426067994343,0.00848000748764331,0.00456561542179237,-0.00898766711454484,-0.00657202439526666,0.000243348029198795,-0.031412204136779,-0.00314611192998294,-0.00101925004151829,0.00137708532090975,0.00245502401732415,0.00116323923227914,0.0604978630519231,1,-0.675354932058337,-0.712438621248561,0.33557441503381,-0.0312892570368603,-0.103240672711323,-0.245887400855185,-0.0842419979672907,0.336192525740122,0.0198778675442311,-0.110646614603198,0.259489239017519,-0.00740842946282755,-0.0176092322969818,0.00362023344537531,-0.000817466209700534,0.00291917445387533,0.00549825473802776,0.00562629626200447,0.00872733885348259,0.000547978054330698,0.00156406566484162
"dist5_C3",-0.00334376345424997,0.00216839679304811,-0.0512910186888647,-0.0564636643458456,0.00847791544238263,-0.00730765887874014,-0.0211557926127374,0.0185512425031632,0.0199499064485864,0.0335126980257459,0.0223598244506717,-0.00346167699145101,0.00769906627246066,0.0108664211271391,0.00301767422757906,-0.0126423003768868,-0.00713083619067657,0.0069852607853882,0.00263471860294921,-0.00939044279546346,0.0287808675113989,0.00655975046230655,-0.00481382598221267,0.000235179682054652,-0.00197876229608561,-0.00674686037147491,0.250838035862352,-0.675354932058337,1,0.881163328055496,-0.0745244988401378,-0.0333718554966261,0.128694995697617,0.227127848110548,0.0638570665561423,-0.315937432815334,-0.19292586591679,0.163982991102752,-0.221228779705141,0.00061951224703635,-0.0135501026224674,0.00040839943203708,0.0185807796157164,0.00025860961595834,0.0105251947640582,-0.00319699463275535,3.41798002263351e-05,-0.00279425577444773,0.00878103604589514
"dist15_C3",0.00797699314887697,0.0351441192747092,-0.0610294644758848,-0.0801173070008806,0.0195772106022474,-0.0104906470663402,-0.0185533627334039,-0.0102971077522222,0.0233516227756223,0.0480943921713435,0.0134840149068612,-0.00181750710456164,0.0140861222399319,0.0105795562480309,0.00248558967123961,-0.0108796689971559,-0.00765883480577313,0.00559384467568925,0.0029164732777134,-0.00954815785029857,0.0276202522708356,0.00913588777147524,-0.00396550465298018,0.000742121477567853,0.000558813023755798,-0.00668306187004639,0.165103580603684,-0.712438621248561,0.881163328055496,1,-0.0599087793507208,-0.050757136335301,0.04397792336236,0.108745139246341,0.0501904511532617,-0.307870701058035,-0.19420647574668,0.232215768299171,-0.159479007993475,0.00361500598171022,-0.00356387889803933,0.0012093386619781,0.0199945313718001,6.3322042931973e-05,0.0100959192021271,-0.00482002134140541,-0.00605092800062371,-0.00167295461246157,0.00792660266723851
"avail_C3",-0.0582348028243019,-0.0600845872877955,0.0178514017998585,0.0152299909120742,-0.0568620410287373,-0.00229022965176563,-0.00829438326473388,0.0640493930522401,-0.00882353691945467,-0.0222471428173944,-0.00541875142895092,0.000408617466125686,-0.0110598649070123,-0.0167936951610835,-0.00138844356747362,0.00817142416912198,0.00236742300639832,-0.0100818945501414,0.00350129702994326,0.0090187009441189,-0.0370599893031641,-0.0103847319349279,0.00473727905902888,0.00262502296852399,-0.00862405791846069,0.00782267102556389,0.446131333448601,0.33557441503381,-0.0745244988401378,-0.0599087793507208,1,-0.169149030676641,-0.119548505795575,0.0821171562074582,0.20369923126712,-0.123110667664331,0.0565488572729492,0.079253642123708,-0.233359637551505,-0.0110870823491843,-0.0192090012926396,0.00957605546380018,-0.00532530964754382,0.00531721745745493,0.00143639961730321,0.00597349652234114,0.00502473220993271,0.00338314371036988,-0.00099506651786286
"somepriv_C3",0.00414844332177218,0.0307274939638257,0.0225056875944808,-0.00515415234442883,0.0275026694492261,-0.0551737183831827,-0.0221338930009732,-0.0117711209010773,0.0117277721069209,-0.0135131409890474,-0.0331980383041308,0.0323587154558246,0.00212739674189497,0.00368484349604332,-0.00460527462310589,-0.00450118389712622,-0.00276791080714986,9.36053747924114e-05,-0.00960303442237494,-0.010065010370864,0.0182197765714908,0.0118864803039741,-0.00275024676504599,4.55128625640108e-05,0.0106740603963119,-0.00517538865219021,0.140383586679942,-0.0312892570368603,-0.0333718554966261,-0.050757136335301,-0.169149030676641,1,0.495803658588066,0.0745931962811422,-0.19724470716661,0.0799612478898795,0.183492485893941,-0.279446808800473,0.00338136625800083,0.00466644857366853,0.000415964738219127,-0.00347397584412435,0.00717519061880583,-0.0102998076511013,-0.00838842423101186,-0.00136265488880648,0.0021489557918311,-0.00965329327603064,-0.00411967872702698
"notpriv_C3",-0.0102476749059027,-0.0242647516593204,0.00424867527221662,-0.00558634114158457,0.0118478744216284,-0.0311235521959166,-0.0483134219994436,0.030838258095949,0.0118408911258432,-0.00177628010389335,0.0119939708874372,0.0172100972880626,0.00560687301355451,0.00432662228897621,-0.0065979096710637,-0.00661122721379525,-0.00292284562057617,0.00231613293616947,-0.00731954694123379,-0.0155977822659493,0.0237717539798926,0.00817595853813996,-0.00754268447298292,-0.00104902567333102,0.00410273820308568,-0.00974282030357751,0.177985627259827,-0.103240672711323,0.128694995697617,0.04397792336236,-0.119548505795575,0.495803658588066,1,0.151260937942854,-0.143299246285668,0.0459680760100954,0.0877559745360007,-0.216820137185612,0.00199674052067519,-0.0040860239067852,-0.0213413183453255,-0.00469955375529309,0.00505952312864617,-0.00615786467991367,0.00165491116852186,0.00596772003453947,0.016667044089125,-0.00521697238116078,0.0103648924419254
"device_C3",-0.0860649610167982,-0.134214078029274,0.00278555536921808,-0.0230962454041882,-0.0402767548643809,-0.0350613352812152,-0.0485493928542172,0.25343325961213,-0.0045154103824945,-0.0190660401116773,0.0151505356297059,0.00374593013353848,-0.0174391481351168,0.0188223012161599,0.00589939472853983,-0.0108215869009234,0.00166979490291941,0.00248288675732162,-0.0176198477275388,-0.00095203406853432,0.0454296655805525,0.00963044936344313,-0.00755276883990217,-0.0020834644082722,0.0233033644921443,-0.00980590407087628,0.231523232587913,-0.245887400855185,0.227127848110548,0.108745139246341,0.0821171562074582,0.0745931962811422,0.151260937942854,1,0.0455131792307105,-0.173593381513416,0.0359903741457591,-0.146716402142684,-0.242018716653263,-0.0301751559443456,-0.084454193436309,-0.00236797921990259,0.0293277157038647,0.0139079196002155,0.0409876433806032,0.00690611998912896,0.0200328261636941,-0.034009180534104,-0.0153593791800251
