"","Estimate","Std.err.","t-ratio(0)","p-val(0)","Rob.std.err.","Rob.t-ratio(0)","Rob.p-val(0)"
"SOCIALBARS_lambda04",2.73072849624231,0.228548181021552,11.9481523941107,0,1.64818002560013,1.65681445826769,0.097556992976245
"FEARSURGERY_lambda01",3.55692037537871,0.42195016698023,8.42971671473557,0,2.50815570284816,1.41814177299265,0.156149377505156
"FEARSURGERY_lambda02",4.1477403004143,0.306821849390802,13.5183993859945,0,1.54314566716117,2.68784754976803,0.00719142208166801
"FEARSURGERY_lambda03",3.69498600931417,NA,NA,NA,2.11556520521666,1.74657155459113,0.0807116849905591
"FEARSURGERY_lambda04",2.89287994260539,0.177436571240723,16.3037412320186,0,1.76717711338052,1.63700622914443,0.101629168013624
"PRIVACY_lambda01",-1.64844285260135,0.277863886268277,-5.93255523321151,2.98255997677188e-09,1.68283247562178,-0.979564440597259,0.327301164929984
"PRIVACY_lambda02",-1.49890789551848,0.591250740068457,-2.53514760141345,0.011239995507458,4.46772358467239,-0.335497008064878,0.737250201292809
"PRIVACY_lambda03",-2.72434743490455,0.229107490197234,-11.8911321168907,0,1.18812027225567,-2.29298960595321,0.0218486033679031
"PRIVACY_lambda04",-1.38622968021495,0.626753877031889,-2.21176083789015,0.0269831943697219,5.30506939997514,-0.261302836155442,0.793858979595147
"TRAVELCOST_lambda01",1.58822356472177,0.28307208727274,5.61066822244299,2.01546843658917e-08,1.38226358571236,1.14900195674566,0.250555173804714
"TRAVELCOST_lambda02",2.34314778727292,0.46430310807524,5.04659078632146,4.49763226217925e-07,1.19038585113416,1.9683935129441,0.0490227777215786
"TRAVELCOST_lambda03",1.64801253549956,0.227010040812943,7.25964600331281,3.88133969408955e-13,0.50787577277597,3.24491268109085,0.00117486643681652
"REASSURANCE_lambda01",1.39279782207921,0.201496289144266,6.91227529794358,4.76951811378967e-12,0.581837690454788,2.3937909917636,0.0166752480568535
"REASSURANCE_lambda02",1.61199694568107,0.243971308671964,6.60732179720569,3.91335852611974e-11,1.58873838446614,1.01463964202183,0.310277635394923
"REASSURANCE_lambda03",2.22936793948114,0.402012252248432,5.54552237403813,2.93077853097401e-08,2.98227153119216,0.747540227696825,0.454737529648052
"REASSURANCE_lambda04",1.75115787858967,0.249282815582938,7.02478377618872,2.1440627051561e-12,1.11064900563115,1.57669783136801,0.114865069633263
"REASSURANCE_lambda05",1.87302650871874,0.339653449544754,5.51452226152628,3.49728639381652e-08,2.4978360104386,0.749859678894554,0.453339221075407
"SOCIALBARS_sig",1,NA,NA,NA,NA,NA,NA
"FEARSURGERY_sig",1,NA,NA,NA,NA,NA,NA
"PRIVACY_sig",1,NA,NA,NA,NA,NA,NA
"TRAVELCOST_sig",1,NA,NA,NA,NA,NA,NA
"REASSURANCE_sig",1,NA,NA,NA,NA,NA,NA
"SOCIALBARS_tau01_1",-7.54773082106489,0.414759799564681,-18.1978360221669,0,5.21958315798899,-1.44604091794428,0.148165725449806
